"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","FLOUR WHEAT ORGANIC HI PRO FINE","15748","","1/50#","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/15748.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-15748","CENTRAL MILLIN","","","","","","","{}"
"","FLOUR WHOLE WHEAT","22563B","","50/50#","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/22563b.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-22563B","KING ARTHUR","","","","","","","{}"
"","FLOUR/MEAL ALMOND BLANCHED","G2836","","1/5 LB","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g2836.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-G2836","BLUE DIAMOND","","","","","","","{}"
"","WHEAT BULGUR FINE #1 ORGANIC","G85242","","1/50 LB","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g85242.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-G85242","SUNNYVILLE","","","","","","","{}"
"","BATTER PRE DIP BUTTERMILK","24570","","6/5 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-24570","GOLDEN DIPT","","","","","","","{}"
"","BREADING TROPICAL COCONUT RUM","24569","","1/10 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-24569","GOLDEN DIPT","","","","","","","{}"
"","CORNSTARCH MAIZENA STRAWBERRY","16970","","2/24/1.5 OZ","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-16970","PACKER","","","","","","","{}"
"","FARRO SEMI PEARLED ORGANIC","G4509","","","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-G4509","AGRIBOSCO","","","","","","","{}"
"","FLOUR ALL PURPOSE","14900","","8/5#","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-14900","WHITE LILY","","","","","","","{}"
"","FLOUR ALL PURPOSE ORGANIC BEEHIVE","15709","","1/50#","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-15709","CENTRAL MILLIN","","","","","","","{}"
"","FLOUR BUCKWHEAT 50LB","17795","","1/50 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-17795","PACKER","","","","","","","{}"
"","FLOUR MASA WHITE #5 CORN TORTILLA","14747","","1/50 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-14747","BUNGE","","","","","","","{}"
