"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","CITRIC ACID CRYSTALS FELBRO","G5520","","1/25 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-G5520","FELBRO","","","","","","","{}"
"","FOOD COLOR BLUE","23326","","6/16 OZ","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-23326","MCCORMICK","","","","","","","{}"
"","MIX PANCAKE GLUTEN FREE","23127","","1/25 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-23127","BOB'S RED MILL","","","","","","","{}"
"","BAKING POWDER DOUBLE ACTING CLABBER GIRL","G984","","","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g984.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-G984","CLABBER GIRL","","","","","","","{}"
"","CORNSTARCH MAIZENA","G1387","","24/14 oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g1387.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-G1387","MAIZENA","","","","","","","{}"
"","CORNSTARCH POWDER MELOJEL","11259","","1/50#","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/11259.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-11259","PACKER","","","","","","","{}"
"","EXTRACT ORANGE PURE","G55040","","6/16 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g55040.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-G55040","SAUER SPICES","","","","","","","{}"
"","FOOD COLOR GREEN GALLON","G5559","","","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g5559.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-G5559","FELBRO","","","","","","","{}"
"","FOOD COLOR LEMON YELLOW","G5555","","12/32 oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/5841.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-G5555","FELBRO","","","","","","","{}"
"","POWDER COCOA GROUND SWEET","18998","","1/10 LB","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/6119.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Dry-Goods/Baking-Powders-And-Extracts/IFS-18998","GHIRARDELLI","","","","","","","{}"
