"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","Meat Film 21 IN 1/Roll","35382100","","","10028407064910","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F350371%2Fprimary%2Fd646a3ebaa792321a4c3a19575a1aa5c442d2612-268x268.webp&w=384&q=75","35382100","","","https://www.imperialdade.com/catalog/product-detail/meat-film-21-in-1-roll-berry%20global-35382100?id=350371","","","","","","Imperial Dade","","{""manufacturerCode"":""35382100"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/meat-film-21-in-1-roll-berry%20global-35382100?id=350371"",""No PFAS Added:"":""True"",""Foodservice Packaging Product Type:"":""Film"",""ESP Chemical:"":""False"",""UNSPSC:"":""48102109"",""Product Category:"":""Plastic Food Wrap Sheets & Rolls"",""Foodservice Packaging Product Usage:"":""Meat Film"",""Width (IN):"":""21"",""Product Type:"":""Film""}"
"","EZ-Tray 2S Meat Tray 8.25X5.75X0.5 IN APET Shallow Black Rectangle Honeycomb 300/Case","MT2SBLK","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F70961%2Fprimary%2F983138bed157f5f585a5b7917aa135de6f6193f8-268x268.webp&w=384&q=75","MT2S-01","","","https://www.imperialdade.com/catalog/product-detail/ez-tray-2s-meat-tray-8-25x5-75x0-5-in-apet-shallow-black-rectangle-honeycomb-300-case-easypak-MT2S-01?id=70961","","","","","","Imperial Dade","","{""manufacturerCode"":""MT2S-01"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/ez-tray-2s-meat-tray-8-25x5-75x0-5-in-apet-shallow-black-rectangle-honeycomb-300-case-easypak-MT2S-01?id=70961"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Amorphous Polyethylene Terephthalate (APET)"",""Color:"":""Black"",""Meat & Produce Pad & Tray Type:"":""Tray"",""ESP Chemical:"":""False"",""UNSPSC:"":""48101915"",""Product Category:"":""Meat & Produce Pads & Trays"",""Foodservice Packaging Product Features:"":""Honeycomb"",""Height (IN):"":""0.5"",""Length (IN):"":""8.25"",""Meat & Produce Pad & Tray Usage:"":""Meat"",""Product Depth:"":""Shallow"",""Product Shape:"":""Rectangle"",""Width (IN):"":""5.75"",""UPC-12:"":""852187005282"",""Product Type:"":""Tray""}"
"","Roll 18IN X850FT Kraft Paper 30LB Natural 1/Roll","1830NATURAL","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F272963%2Fprimary%2F4aa0be25e00b707cc6f021e8d9d719f9c9b3eceb-268x268.webp&w=384&q=75","190152","","","https://www.imperialdade.com/catalog/product-detail/roll-18in-x850ft-kraft-paper-30lb-natural-1-roll-gordon%20paper%20company-190152?id=272963","","","","","","Imperial Dade","","{""manufacturerCode"":""190152"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/roll-18in-x850ft-kraft-paper-30lb-natural-1-roll-gordon%20paper%20company-190152?id=272963"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Kraft Paper"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Packaging Product Type:"":""Roll"",""ESP Chemical:"":""False"",""UNSPSC:"":""14120000"",""Product Category:"":""Paper Food Wrap Sheets & Rolls"",""Roll Length (FT):"":""850"",""Roll Width (IN):"":""18"",""Tensile Strength (LB):"":""30"",""UPC-12:"":""602793001600"",""Product Type:"":""Roll""}"
"","Multi-Purpose Roll 40IN X200FT Cellophane Clear 1/Roll","2640200CLR","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F71121%2Fprimary%2F7e97a259ce6b1bc2f000d5d508c8b0df46ae8c46-268x268.webp&w=384&q=75","26-40200CLR","","","https://www.imperialdade.com/catalog/product-detail/multi-purpose-roll-40in-x200ft-cellophane-clear-1-roll-allied%20converters-26-40200CLR?id=71121","","","","","","Imperial Dade","","{""manufacturerCode"":""26-40200CLR"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/multi-purpose-roll-40in-x200ft-cellophane-clear-1-roll-allied%20converters-26-40200CLR?id=71121"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""No"",""Material:"":""Cellophane"",""Color:"":""Clear"",""Foodservice Packaging Product Type:"":""Roll"",""ESP Chemical:"":""False"",""UNSPSC:"":""48102109"",""Product Category:"":""Plastic Food Wrap Sheets & Rolls"",""Foodservice Global Attributes:"":""Disposable"",""Foodservice Packaging Product Usage:"":""Multi-Purpose"",""Roll Length (FT):"":""200"",""Roll Width (IN):"":""40"",""UPC-12:"":""700358215483, 791825260020"",""Product Type:"":""Roll""}"
"","Multi-Purpose Cling Film Roll 24IN X2000FT PVC Clear 1/Case","916SC","","","10027901239169","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F89684%2Fprimary%2F4e21c04fe5e604f1a956ce694a5b1550db958526-268x268.webp&w=384&q=75","916SC","","","https://www.imperialdade.com/catalog/product-detail/multi-purpose-cling-film-roll-24in-x2000ft-pvc-clear-1-case-pactiv-916SC?id=89684","","","","","","Imperial Dade","","{""manufacturerCode"":""916SC"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/multi-purpose-cling-film-roll-24in-x2000ft-pvc-clear-1-case-pactiv-916SC?id=89684"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Polyvinyl Chloride (PVC)"",""Color:"":""Clear"",""Foodservice Packaging Product Type:"":""Cling Film Roll"",""ESP Chemical:"":""False"",""UNSPSC:"":""48102109"",""Product Category:"":""Plastic Food Wrap Sheets & Rolls"",""Foodservice Packaging Product Usage:"":""Multi-Purpose"",""Roll Length (FT):"":""2000"",""Roll Width (IN):"":""24"",""UPC-12:"":""027901239162"",""Product Type:"":""Cling Film Roll""}"
"","Steak & Butcher Paper Roll 18IN X750FT Pink 1/Roll","18PINKBUTCHE","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F272971%2Fprimary%2F152f1293c30321bffd645800485611bff1febd7a-268x268.webp&w=384&q=75","197150","","","https://www.imperialdade.com/catalog/product-detail/steak-butcher-paper-roll-18in-x750ft-pink-1-roll-gordon%20paper%20company-197150?id=272971","","","","","","Imperial Dade","","{""manufacturerCode"":""197150"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/steak-butcher-paper-roll-18in-x750ft-pink-1-roll-gordon%20paper%20company-197150?id=272971"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""No"",""Material:"":""Paper"",""Color:"":""Pink"",""Foodservice Packaging Product Type:"":""Steak & Butcher Paper Roll"",""ESP Chemical:"":""False"",""UNSPSC:"":""14121807"",""Product Category:"":""Steak & Butcher Paper"",""Roll Length (FT):"":""750"",""Roll Width (IN):"":""18"",""UPC-12:"":""602793001655"",""Product Type:"":""Steak & Butcher Paper Roll""}"
"","4P Meat Tray Foam Black 300/Case","CH4P50NE","","","17502208809800","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F390066%2Fprimary%2F7ea4ce727a5753c216c830561f1d1d7d7f45e884-268x268.webp&w=384&q=75","CH4P50NE","","","https://www.imperialdade.com/catalog/product-detail/4p-meat-tray-foam-black-300-case-remcoda-CH4P50NE?id=390066","","","","","","Imperial Dade","","{""manufacturerCode"":""CH4P50NE"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/4p-meat-tray-foam-black-300-case-remcoda-CH4P50NE?id=390066"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Check Locally"",""Material:"":""Foam"",""Color:"":""Black"",""Meat & Produce Pad & Tray Type:"":""Tray"",""ESP Chemical:"":""False"",""UNSPSC:"":""48101915"",""Product Category:"":""Meat & Produce Pads & Trays"",""Meat & Produce Pad & Tray Usage:"":""Meat"",""Product Type:"":""Tray""}"
"","10P Meat Tray 5.5X10.75X1.18 IN Polystyrene Foam Black Rectangle Heavy 500/Case","X10PBLACK","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F45979%2Fprimary%2F08a430ff73f81b42bc5462aff27181872d4d3d19-268x268.webp&w=384&q=75","100576481","","","https://www.imperialdade.com/catalog/product-detail/10p-meat-tray-5-5x10-75x1-18-in-polystyrene-foam-black-rectangle-heavy-500-case-npx%20one-100576481?id=45979","","","","","","Imperial Dade","","{""manufacturerCode"":""100576481"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/10p-meat-tray-5-5x10-75x1-18-in-polystyrene-foam-black-rectangle-heavy-500-case-npx%20one-100576481?id=45979"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Polystyrene Foam"",""Color:"":""Black"",""Meat & Produce Pad & Tray Type:"":""Tray"",""ESP Chemical:"":""False"",""UNSPSC:"":""48101915"",""Product Category:"":""Meat & Produce Pads & Trays"",""Height (IN):"":""1.18"",""Length (IN):"":""5.5"",""Material Weight:"":""Heavy"",""Meat & Produce Pad & Tray Usage:"":""Meat"",""Product Shape:"":""Rectangle"",""Width (IN):"":""10.75"",""UPC-12:"":""738392764810"",""Product Type:"":""Tray""}"
"","Toledo Meat Cling Film Roll 350MM X3280FT Plastic Clear 1/Roll","1503327","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F97889%2Fprimary%2F315bebdf95ecf6fa187b21893565bdc4ef432697-268x268.webp&w=384&q=75","1503327","","","https://www.imperialdade.com/catalog/product-detail/toledo-meat-cling-film-roll-350mm-x3280ft-plastic-clear-1-roll-berry%20global-1503327?id=97889","","","","","","Imperial Dade","","{""manufacturerCode"":""1503327"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/toledo-meat-cling-film-roll-350mm-x3280ft-plastic-clear-1-roll-berry%20global-1503327?id=97889"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""No"",""Material:"":""Plastic"",""Color:"":""Clear"",""Foodservice Packaging Product Type:"":""Cling Film Roll"",""ESP Chemical:"":""False"",""Roll Width (MM):"":""350"",""UNSPSC:"":""48102109"",""Product Category:"":""Plastic Food Wrap Sheets & Rolls"",""Foodservice Packaging Product Usage:"":""Meat Film"",""Roll Length (FT):"":""3280"",""Product Type:"":""Cling Film Roll""}"
"","Multi-Purpose Cling Film Sheet 6X5 IN PVC Clear Perforated With Dispenser Box Freezer Safe 3000 Sheets/Roll 1 Rolls/Case","65PF","","","00721844202466","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F14272%2Fprimary%2F992cb00b0cef63b7e110c653b3148914fa1f186e-268x268.webp&w=384&q=75","E1565","","","https://www.imperialdade.com/catalog/product-detail/multi-purpose-cling-film-sheet-6x5-in-pvc-clear-perforated-with-dispenser-box-freezer-safe-3000-sheets-roll-1-rolls-case-anchor%20packaging-E1565?id=14272","","","","","","Imperial Dade","","{""manufacturerCode"":""E1565"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/multi-purpose-cling-film-sheet-6x5-in-pvc-clear-perforated-with-dispenser-box-freezer-safe-3000-sheets-roll-1-rolls-case-anchor%20packaging-E1565?id=14272"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Polyvinyl Chloride (PVC)"",""Color:"":""Clear"",""Foodservice Packaging Product Type:"":""Cling Film Sheet"",""ESP Chemical:"":""False"",""UNSPSC:"":""48102109"",""Product Category:"":""Plastic Food Wrap Sheets & Rolls"",""Foodservice Global Attributes:"":""Disposable, Freezer Safe"",""Foodservice Packaging Product Features:"":""Perforated, With Dispenser Box"",""Foodservice Packaging Product Usage:"":""Multi-Purpose"",""Unfolded Length (IN):"":""6"",""Unfolded Width (IN):"":""5"",""Usage Temperature:"":""Cold & Hot"",""UPC-12:"":""721844202466"",""Product Type:"":""Cling Film Sheet""}"
