"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","Knot Skewer 2.8 IN Bamboo Natural 100 Count/Pack 20 Packs/Case 2000 Count/Case","209BBCL70","","","13282552113788","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F13272%2Fprimary%2F79786cd43f248b0c8acc0a608bf6cd8ed71307b6-268x268.webp&w=384&q=75","209BBBCL70","","","https://www.imperialdade.com/catalog/product-detail/knot-skewer-2-8-in-bamboo-natural-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBBCL70?id=13272","","","","","","Imperial Dade","","{""manufacturerCode"":""209BBBCL70"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/knot-skewer-2-8-in-bamboo-natural-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBBCL70?id=13272"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Pick & Skewer Product Type:"":""Knot Skewer"",""ESP Chemical:"":""False"",""UNSPSC:"":""52151600"",""Product Category:"":""Skewers"",""Foodservice Global Attributes:"":""Microwave Oven Safe, Freezer Safe"",""Length (IN):"":""2.8"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Knot Skewer""}"
"","Pick 4.75 IN Bamboo Natural With White Pearl 100 Count/Pack 20 Packs/Case 2000 Count/Case","209BBBIJ12","","","13282552131300","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F35562%2Fprimary%2Fcf9d82ce460f16cb353ed54b051266c8c3382587-268x268.webp&w=384&q=75","209BBBIJ12","","","https://www.imperialdade.com/catalog/product-detail/pick-4-75-in-bamboo-natural-with-white-pearl-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBBIJ12?id=35562","","","","","","Imperial Dade","","{""manufacturerCode"":""209BBBIJ12"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/pick-4-75-in-bamboo-natural-with-white-pearl-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBBIJ12?id=35562"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Pick & Skewer Product Type:"":""Pick"",""ESP Chemical:"":""False"",""Additional Product Features:"":""With White Pearl"",""Product Category:"":""Toothpicks"",""Foodservice Global Attributes:"":""Microwave Oven Safe, Freezer Safe"",""Length (IN):"":""4.75"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Pick""}"
"","Black Willow Pick Toothpick 3.5X0.25 IN Bamboo Black 100 Count/Pack 20 Packs/Case 2000 Count/Case","209BBKUR9","","","13282552113801","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F6302%2Fprimary%2Fdae04904173bb50142081f3ffe5d64facef56476-268x268.webp&w=384&q=75","209BBKUR9","","","https://www.imperialdade.com/catalog/product-detail/black-willow-pick-toothpick-3-5x0-25-in-bamboo-black-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBKUR9?id=6302","","","","","","Imperial Dade","","{""manufacturerCode"":""209BBKUR9"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/black-willow-pick-toothpick-3-5x0-25-in-bamboo-black-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBKUR9?id=6302"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Black"",""Foodservice Pick & Skewer Product Type:"":""Toothpick"",""ESP Chemical:"":""False"",""UNSPSC:"":""53131507"",""Product Category:"":""Toothpicks"",""Foodservice Global Attributes:"":""Microwave Oven Safe, Freezer Safe"",""Length (IN):"":""3.5"",""Usage Temperature:"":""Cold & Hot"",""Width (IN):"":""0.25"",""Product Type:"":""Toothpick""}"
"","Knot Skewer 4.1 IN Bamboo Natural 100 Count/Pack 20 Packs/Case 2000 Count/Case","209BBBCL105","","","13282552113764","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F19222%2Fprimary%2F79786cd43f248b0c8acc0a608bf6cd8ed71307b6-268x268.webp&w=384&q=75","209BBBCL105","","","https://www.imperialdade.com/catalog/product-detail/knot-skewer-4-1-in-bamboo-natural-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBBCL105?id=19222","","","","","","Imperial Dade","","{""manufacturerCode"":""209BBBCL105"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/knot-skewer-4-1-in-bamboo-natural-100-count-pack-20-packs-case-2000-count-case-packnwood-209BBBCL105?id=19222"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Pick & Skewer Product Type:"":""Knot Skewer"",""ESP Chemical:"":""False"",""Product Category:"":""Skewers"",""Foodservice Global Attributes:"":""Microwave Oven Safe, Freezer Safe"",""Length (IN):"":""4.1"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Knot Skewer""}"
"","Pick 4.75 IN Bamboo Black Hockey 100 Count/Pack 10 Packs/Case 1000 Count/Case","210BBHOCKEY","","","13282552157812","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F83482%2Fprimary%2F25404f5907e8a80df50b6211354efe694a64c934-268x268.webp&w=384&q=75","210BBHOCKEY","","","https://www.imperialdade.com/catalog/product-detail/pick-4-75-in-bamboo-black-hockey-100-count-pack-10-packs-case-1000-count-case-packnwood-210BBHOCKEY?id=83482","","","","","","Imperial Dade","","{""manufacturerCode"":""210BBHOCKEY"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/pick-4-75-in-bamboo-black-hockey-100-count-pack-10-packs-case-1000-count-case-packnwood-210BBHOCKEY?id=83482"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Black"",""Foodservice Pick & Skewer Product Type:"":""Pick"",""ESP Chemical:"":""False"",""UNSPSC:"":""53131507"",""Product Category:"":""Toothpicks"",""Foodservice Global Attributes:"":""Microwave Oven Safe"",""Length (IN):"":""4.75"",""Themes:"":""Hockey"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Pick""}"
"","No Gluten Label Pick 3.5X0.03 IN Bamboo Natural 100 Count/Pack 10 Packs/Case 1000 Count/Case","209BBTGGLUT","","","13282552140869","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F113377%2Fprimary%2Ffbe38fe30debde53597a53ee640156ad571b0dfb-268x268.webp&w=384&q=75","209BBTGGLUT","","","https://www.imperialdade.com/catalog/product-detail/no-gluten-label-pick-3-5x0-03-in-bamboo-natural-100-count-pack-10-packs-case-1000-count-case-packnwood-209BBTGGLUT?id=113377","","","","","","Imperial Dade","","{""manufacturerCode"":""209BBTGGLUT"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/no-gluten-label-pick-3-5x0-03-in-bamboo-natural-100-count-pack-10-packs-case-1000-count-case-packnwood-209BBTGGLUT?id=113377"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Pick & Skewer Product Type:"":""Label Pick"",""ESP Chemical:"":""False"",""UNSPSC:"":""53131507"",""Steak Marker & Pick Label:"":""No Gluten"",""Product Category:"":""Toothpicks"",""Foodservice Global Attributes:"":""Disposable, Freezer Safe"",""Length (IN):"":""3.5"",""Usage Temperature:"":""Cold & Hot"",""Width (IN):"":""0.03"",""Product Type:"":""Label Pick""}"
"","Skewer 4.7 IN Bamboo Natural Basketball 100 Count/Pack 10 Packs/Case 1000 Count/Case","210BBBASK12","","","13282552133472","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F117742%2Fprimary%2Fb716d8621a50bd2abfc4c6d8f1883200af544eab-268x268.webp&w=384&q=75","210BBBASK12","","","https://www.imperialdade.com/catalog/product-detail/skewer-4-7-in-bamboo-natural-basketball-100-count-pack-10-packs-case-1000-count-case-packnwood-210BBBASK12?id=117742","","","","","","Imperial Dade","","{""manufacturerCode"":""210BBBASK12"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/skewer-4-7-in-bamboo-natural-basketball-100-count-pack-10-packs-case-1000-count-case-packnwood-210BBBASK12?id=117742"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Pick & Skewer Product Type:"":""Skewer"",""ESP Chemical:"":""False"",""UNSPSC:"":""52151600"",""Product Category:"":""Skewers"",""Foodservice Global Attributes:"":""Disposable, Freezer Safe"",""Length (IN):"":""4.7"",""Themes:"":""Basketball"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Skewer""}"
"","Medium Rare Steak Marker Plastic Pink 5000/Case","PSMMRCS","","","00713094002750","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F336700%2Fprimary%2F9c63066a3ce98130925777f03968b3437e808879-268x268.webp&w=384&q=75","PSMMR","","","https://www.imperialdade.com/catalog/product-detail/medium-rare-steak-marker-plastic-pink-5000-case-rofson-PSMMR?id=336700","","","","","","Imperial Dade","","{""manufacturerCode"":""PSMMR"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/medium-rare-steak-marker-plastic-pink-5000-case-rofson-PSMMR?id=336700"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Plastic"",""Color:"":""Pink"",""Foodservice Pick & Skewer Product Type:"":""Steak Marker"",""ESP Chemical:"":""False"",""UNSPSC:"":""52151500"",""Steak Marker & Pick Label:"":""Medium Rare"",""Product Category:"":""Steak Markers"",""Product Type:"":""Steak Marker""}"
"","Skewer 4.7 IN Bamboo Natural Baseball 100 Count/Pack 10 Packs/Case 1000 Count/Case","210BBBASB12","","","13282552133465","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F83540%2Fprimary%2F660d0e5cecac938248e6e7e0e3538e360f98c2a5-268x268.webp&w=384&q=75","210BBBASB12","","","https://www.imperialdade.com/catalog/product-detail/skewer-4-7-in-bamboo-natural-baseball-100-count-pack-10-packs-case-1000-count-case-packnwood-210BBBASB12?id=83540","","","","","","Imperial Dade","","{""manufacturerCode"":""210BBBASB12"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/skewer-4-7-in-bamboo-natural-baseball-100-count-pack-10-packs-case-1000-count-case-packnwood-210BBBASB12?id=83540"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Natural"",""Foodservice Pick & Skewer Product Type:"":""Skewer"",""ESP Chemical:"":""False"",""UNSPSC:"":""52151600"",""Product Category:"":""Skewers"",""Foodservice Global Attributes:"":""Disposable, Freezer Safe"",""Length (IN):"":""4.7"",""Themes:"":""Baseball"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Skewer""}"
"","Pick 3.5 IN Bamboo Black 100 Count/Pack 20 Packs/Case 2000 Count/Case","210BBBLK90","","","13282552154002","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F358416%2Fprimary%2Fbb7c2b04971160da8e40c8959f8800ac8ec3ef88-268x268.webp&w=384&q=75","210BBBLK90","","","https://www.imperialdade.com/catalog/product-detail/pick-3-5-in-bamboo-black-100-count-pack-20-packs-case-2000-count-case-packnwood-210BBBLK90?id=358416","","","","","","Imperial Dade","","{""manufacturerCode"":""210BBBLK90"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/pick-3-5-in-bamboo-black-100-count-pack-20-packs-case-2000-count-case-packnwood-210BBBLK90?id=358416"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Check Locally"",""Material:"":""Bamboo"",""Sustainable Product:"":""Yes"",""Color:"":""Black"",""Foodservice Pick & Skewer Product Type:"":""Pick"",""ESP Chemical:"":""False"",""Product Category:"":""Toothpicks"",""Foodservice Global Attributes:"":""Disposable"",""Length (IN):"":""3.5"",""Usage Temperature:"":""Cold & Hot"",""Product Type:"":""Pick""}"
