"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","Container 32 OZ Plastic Square 38MM Screw Cap Low Wall 150/Case","1124810189","","32 OZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F272694%2Fprimary%2F5f27564f2c826029658922d459a6e67ccbe652a5-268x268.webp&w=384&q=75","11248-10189","","","https://www.imperialdade.com/catalog/product-detail/container-32-oz-plastic-square-38mm-screw-cap-low-wall-150-case-all%20american%20containers-11248-10189?id=272694","","","","","","Imperial Dade","","{""manufacturerCode"":""11248-10189"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/container-32-oz-plastic-square-38mm-screw-cap-low-wall-150-case-all%20american%20containers-11248-10189?id=272694"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Plastic"",""Foodservice Bottle & Lid Product Type:"":""Container"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Additional Product Features:"":""Screw Cap, Low Wall"",""Product Category:"":""Bottles, Jars & Lids"",""Container Cap Size (MM):"":""38"",""Product Shape:"":""Square"",""Capacity (OZ):"":""32"",""Product Type:"":""Container""}"
"","Juice Bottle 32 OZ Natural 38MM Decorated Screw Top 180/Case","1124800053","","32 OZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F88694%2Fprimary%2F67d85ba1c397f6534e17ba4d19cb7559fef95594-268x268.webp&w=384&q=75","11248-00053","","","https://www.imperialdade.com/catalog/product-detail/juice-bottle-32-oz-natural-38mm-decorated-screw-top-180-case-all%20american%20containers-11248-00053?id=88694","","","","","","Imperial Dade","","{""manufacturerCode"":""11248-00053"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/juice-bottle-32-oz-natural-38mm-decorated-screw-top-180-case-all%20american%20containers-11248-00053?id=88694"",""Color:"":""Natural"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Additional Product Features:"":""Decorated"",""Product Category:"":""Bottles, Jars & Lids"",""Container Cap Size (MM):"":""38"",""Foodservice Bottle & Lid Product Features:"":""Screw Top"",""Foodservice Bottle & Lid Product Usage:"":""Juice"",""Capacity (OZ):"":""32"",""Product Type:"":""Bottle""}"
"","Bottle 10 OZ PET DBJ Finish Energy 348/Case","DB10ENERGY","","10 OZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F10342%2Fprimary%2F8f657343502b9a731fde04ed5443706573ee7426-268x268.webp&w=384&q=75","IMP-PET10ENERGY-23","","","https://www.imperialdade.com/catalog/product-detail/bottle-10-oz-pet-dbj-finish-energy-348-case-jersey%20bottle%20supply-IMP-PET10ENERGY-23?id=10342","","","","","","Imperial Dade","","{""manufacturerCode"":""IMP-PET10ENERGY-23"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/bottle-10-oz-pet-dbj-finish-energy-348-case-jersey%20bottle%20supply-IMP-PET10ENERGY-23?id=10342"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Polyethylene Terephthalate (PET)"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Product Category:"":""Bottles, Jars & Lids"",""Foodservice Bottle & Lid Product Features:"":""DBJ Finish, Energy"",""Capacity (OZ):"":""10"",""Product Type:"":""Bottle""}"
"","Juice Bottle 12 OZ Clear Square With Lid 24/Case","BUC12OZPET24P","","12 OZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F342542%2Fprimary%2Fe18fe8dcd9475a4e535b14e9d0d7d72a6dcf8e39-268x268.webp&w=384&q=75","BUC-12OZPET-24PK","","","https://www.imperialdade.com/catalog/product-detail/juice-bottle-12-oz-clear-square-with-lid-24-case-buccaneer%20brokerage-BUC-12OZPET-24PK?id=342542","","","","","","Imperial Dade","","{""manufacturerCode"":""BUC-12OZPET-24PK"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/juice-bottle-12-oz-clear-square-with-lid-24-case-buccaneer%20brokerage-BUC-12OZPET-24PK?id=342542"",""Color:"":""Clear"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Additional Product Features:"":""With Lid"",""Product Category:"":""Bottles, Jars & Lids"",""Foodservice Bottle & Lid Product Usage:"":""Juice"",""Product Shape:"":""Square"",""Capacity (OZ):"":""12"",""UPC-12:"":""850436006608"",""Product Type:"":""Bottle""}"
"","Bottle 32 OZ HDPE Squat DBJ Finish Screw Top 162/Case","HD32SQUATDBJ","","32 OZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F107694%2Fprimary%2Fa8a432fbc3b1a736cdaa6552ee7d274c5d444eb8-268x268.webp&w=384&q=75","IMP-HD032SQUATDBJ","","","https://www.imperialdade.com/catalog/product-detail/bottle-32-oz-hdpe-squat-dbj-finish-screw-top-162-case-jersey%20bottle%20supply-IMP-HD032SQUATDBJ?id=107694","","","","","","Imperial Dade","","{""manufacturerCode"":""IMP-HD032SQUATDBJ"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/bottle-32-oz-hdpe-squat-dbj-finish-screw-top-162-case-jersey%20bottle%20supply-IMP-HD032SQUATDBJ?id=107694"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""High-Density Polyethylene (HDPE)"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Product Category:"":""Bottles, Jars & Lids"",""Foodservice Bottle & Lid Product Features:"":""DBJ Finish, Screw Top"",""Foodservice Container Style:"":""Squat"",""Capacity (OZ):"":""32"",""Product Type:"":""Bottle""}"
"","Cap For Juice PET Decanter Bottle 2500/Case","DECANCAP","","","89217245000819","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F48445%2Fprimary%2Fe4973e1775dc34e93a1d4e925d1a769d9d03cdce-268x268.webp&w=384&q=75","5143911","","","https://www.imperialdade.com/catalog/product-detail/cap-for-juice-pet-decanter-bottle-2500-case-envases%20usa-5143911?id=48445","","","","","","Imperial Dade","","{""manufacturerCode"":""5143911"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/cap-for-juice-pet-decanter-bottle-2500-case-envases%20usa-5143911?id=48445"",""No PFAS Added:"":""True"",""BPA Free:"":""True"",""Sustainable Product:"":""Yes"",""Foodservice Bottle & Lid Product Type:"":""Cap"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Product Category:"":""Bottles, Jars & Lids"",""Foodservice Bottle & Lid Product Usage:"":""Juice"",""Product Type:"":""Cap""}"
"","Widemouth™ Bottle 12 OZ 2.3125X8.5 IN PE Clear Squeeze Wide Mouth 1/Each","11253C","","12 OZ","30727875075995","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373166%2Fprimary%2Faabdc0b679add343dc7b39ae0c3a7bd00644bae8-268x268.webp&w=384&q=75","11253C","","","https://www.imperialdade.com/catalog/product-detail/widemouth-bottle-12-oz-2-3125x8-5-in-pe-clear-squeeze-wide-mouth-1-each-tablecraft%20products-11253C?id=373166","","","","","","Imperial Dade","","{""manufacturerCode"":""11253C"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/widemouth-bottle-12-oz-2-3125x8-5-in-pe-clear-squeeze-wide-mouth-1-each-tablecraft%20products-11253C?id=373166"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Check Locally"",""Material:"":""Polyethylene (PE)"",""Sustainable Product:"":""Yes"",""Color:"":""Clear"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""National Sanitation Foundation (NSF) Certification:"":""NSF Certified"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Additional Product Features:"":""Squeeze, Wide Mouth"",""Greensafe:"":""True"",""Product Category:"":""Bottles, Jars & Lids"",""Diameter (IN):"":""2.3125"",""Height (IN):"":""8.5"",""Capacity (OZ):"":""12"",""Product Type:"":""Bottle""}"
"","Cap 38MM Clear For Juice Bottle DBJ Finish Tamper-Evident 2500/Case","38MMDBJCAP","","","55000013163280","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F86063%2Fprimary%2F24a561716fcb1b3baf32637657c4c6bcdf5282e7-268x268.webp&w=384&q=75","905412","","","https://www.imperialdade.com/catalog/product-detail/cap-38mm-clear-for-juice-bottle-dbj-finish-tamper-evident-2500-case-envases%20usa-905412?id=86063","","","","","","Imperial Dade","","{""manufacturerCode"":""905412"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/cap-38mm-clear-for-juice-bottle-dbj-finish-tamper-evident-2500-case-envases%20usa-905412?id=86063"",""No PFAS Added:"":""True"",""BPA Free:"":""True"",""Sustainable Product:"":""Yes"",""Color:"":""Clear"",""Foodservice Bottle & Lid Product Type:"":""Cap"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Product Category:"":""Bottles, Jars & Lids"",""Container Cap Size (MM):"":""38"",""Foodservice Bottle & Lid Product Features:"":""DBJ Finish"",""Foodservice Bottle & Lid Product Usage:"":""Juice"",""Foodservice Global Attributes:"":""Tamper-Evident"",""Product Type:"":""Cap""}"
"","Diversey Water Only Bottle 12-32 OZ Plastic Spray 12/Case","D4968908","","12-32 OZ","10046500053570","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F70933%2Fprimary%2F0be4ec8672e58802450a42d6a574f4e19967ce2b-268x268.webp&w=384&q=75","D05357","","","https://www.imperialdade.com/catalog/product-detail/diversey-water-only-bottle-12-32-oz-plastic-spray-12-case-diversey-D05357?id=70933","","","","","","Imperial Dade","","{""manufacturerCode"":""D05357"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/diversey-water-only-bottle-12-32-oz-plastic-spray-12-case-diversey-D05357?id=70933"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Plastic"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Product Category:"":""Bottles, Jars & Lids"",""Foodservice Bottle & Lid Product Features:"":""Spray"",""Foodservice Bottle & Lid Product Usage:"":""Water Only"",""Capacity (OZ):"":""12, 32"",""UPC-12:"":""046500053573, 0046500053573"",""Product Type:"":""Bottle""}"
"","Juice Bottle 16 OZ Round 145/Pack","16OZ33","","16 OZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F95573%2Fprimary%2F205be9f7937199472ffab412eb0fd8e35c5f3187-268x268.webp&w=384&q=75","348734","","","https://www.imperialdade.com/catalog/product-detail/juice-bottle-16-oz-round-145-pack-envases%20usa-348734?id=95573","","","","","","Imperial Dade","","{""manufacturerCode"":""348734"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/juice-bottle-16-oz-round-145-pack-envases%20usa-348734?id=95573"",""No PFAS Added:"":""True"",""BPA Free:"":""True"",""Sustainable Product:"":""Yes"",""Foodservice Bottle & Lid Product Type:"":""Bottle"",""ESP Chemical:"":""False"",""UNSPSC:"":""24122000"",""Product Category:"":""Bottles, Jars & Lids"",""Foodservice Bottle & Lid Product Usage:"":""Juice"",""Product Shape:"":""Round"",""Capacity (OZ):"":""16"",""Product Type:"":""Bottle""}"
