"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","Beverage Napkins 10X10 IN Gray Paper 2PLY 1/4 Fold 1000/Case","180318","","","10074031005720","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F50739%2Fprimary%2F8253e52e31d8559c05c778d0ef68d04c4094e095-268x268.webp&w=384&q=75","180318","","","https://www.imperialdade.com/catalog/product-detail/beverage-napkins-10x10-in-gray-paper-2ply-1-4-fold-1000-case-hoffmaster-180318?id=50739","","","","","","Imperial Dade","","{""manufacturerCode"":""180318"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/beverage-napkins-10x10-in-gray-paper-2ply-1-4-fold-1000-case-hoffmaster-180318?id=50739"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Color:"":""Gray"",""Napkin Product Type:"":""Beverage Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Ply:"":""2"",""Product Category:"":""Napkins"",""Fold:"":""1/4 Fold"",""Unfolded Length (IN):"":""10"",""Unfolded Width (IN):"":""10"",""UPC-12:"":""074031005723"",""Product Type:"":""Beverage Napkins""}"
"","Multi-Purpose Napkins 20X20 IN Blue Spunbond Polypropylene 1/Dozen","STR22168","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F363973%2Fprimary%2F8910dd5298b9a4d7659c187afde357b35ac54189-268x268.webp&w=384&q=75","22168","","","https://www.imperialdade.com/catalog/product-detail/multi-purpose-napkins-20x20-in-blue-spunbond-polypropylene-1-dozen-star%20linen%20usa-22168?id=363973","","","","","","Imperial Dade","","{""manufacturerCode"":""22168"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/multi-purpose-napkins-20x20-in-blue-spunbond-polypropylene-1-dozen-star%20linen%20usa-22168?id=363973"",""Material:"":""Spunbond Polypropylene"",""Color:"":""Blue"",""Folded Width (IN):"":""20"",""Napkin Product Type:"":""Multi-Purpose Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Product Category:"":""Napkins"",""Folded Length (IN):"":""20"",""Product Type:"":""Multi-Purpose Napkins""}"
"","FashNpoint® Dinner Napkins 16X16 IN Kraft Paper UltraPLY 1/4 Fold 1200/Case","200114","","","10074031113586","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F43295%2Fprimary%2F0c9107ca3b29ea44e62ca86e710e74857e985769-268x268.webp&w=384&q=75","200114","","","https://www.imperialdade.com/catalog/product-detail/fashnpoint-dinner-napkins-16x16-in-kraft-paper-ultraply-1-4-fold-1200-case-hoffmaster-200114?id=43295","","","","","","Imperial Dade","","{""manufacturerCode"":""200114"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/fashnpoint-dinner-napkins-16x16-in-kraft-paper-ultraply-1-4-fold-1200-case-hoffmaster-200114?id=43295"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Sustainable Product:"":""Yes"",""Color:"":""Kraft"",""Sustainable Forestry Initiative (SFI) Certification:"":""True"",""Napkin Product Type:"":""Dinner Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Ply:"":""Ultra"",""Product Category:"":""Napkins"",""Fold:"":""1/4 Fold"",""Unfolded Length (IN):"":""16"",""Unfolded Width (IN):"":""16"",""UPC-12:"":""074031113589"",""Product Type:"":""Dinner Napkins""}"
"","Beverage Napkins 10X10 IN Red Paper 2PLY 1000/Case","020381","","","10074031005546","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F14901%2Fprimary%2F458c1eae97e485fd08c4bd45d50ce77337745822-268x268.webp&w=384&q=75","180311","","","https://www.imperialdade.com/catalog/product-detail/beverage-napkins-10x10-in-red-paper-2ply-1000-case-hoffmaster-180311?id=14901","","","","","","Imperial Dade","","{""manufacturerCode"":""180311"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/beverage-napkins-10x10-in-red-paper-2ply-1000-case-hoffmaster-180311?id=14901"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Sustainable Product:"":""Yes"",""Color:"":""Red"",""Napkin Product Type:"":""Beverage Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Greensafe:"":""True"",""Composting Manufacturing Alliance (CMA) Certification:"":""True"",""Ply:"":""2"",""Product Category:"":""Napkins"",""Unfolded Length (IN):"":""10"",""Unfolded Width (IN):"":""10"",""UPC-12:"":""074031005549"",""Product Type:"":""Beverage Napkins""}"
"","Dinner Napkins White Paper 1PLY 400 Count/Pack 20 Packs/Case 8000 Count/Case","NPLFN8000","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F93173%2Fprimary%2F1cf8d9a82b312c3162480513903489fabc54f82c-268x268.webp&w=384&q=75","NP-LFN8000","","","https://www.imperialdade.com/catalog/product-detail/dinner-napkins-white-paper-1ply-400-count-pack-20-packs-case-8000-count-case-nittany%20paper-NP-LFN8000?id=93173","","","","","","Imperial Dade","","{""manufacturerCode"":""NP-LFN8000"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/dinner-napkins-white-paper-1ply-400-count-pack-20-packs-case-8000-count-case-nittany%20paper-NP-LFN8000?id=93173"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Color:"":""White"",""Napkin Product Type:"":""Dinner Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Ply:"":""1"",""Product Category:"":""Napkins"",""UPC-12:"":""057845103861"",""Product Type:"":""Dinner Napkins""}"
"","Tork Xpressnap® N4 Napkin Dispenser 5.91X7.1X8.23 IN Silver Metal Tabletop 1/Each","73350","","","10073286629194","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F66528%2Fprimary%2Fd6f84ecd6f922643c78eb22048aa83582dada819-268x268.webp&w=384&q=75","73350","","","https://www.imperialdade.com/catalog/product-detail/tork-xpressnap-n4-napkin-dispenser-5-91x7-1x8-23-in-silver-metal-tabletop-1-each-essity-73350?id=66528","","","","","","Imperial Dade","","{""manufacturerCode"":""73350"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/tork-xpressnap-n4-napkin-dispenser-5-91x7-1x8-23-in-silver-metal-tabletop-1-each-essity-73350?id=66528"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Metal"",""Color:"":""Silver"",""Napkin Product Type:"":""Napkin Dispenser"",""ESP Chemical:"":""False"",""UNSPSC:"":""48101916"",""Product Category:"":""Napkin Dispensers"",""Dispenser Mounting Type:"":""Tabletop"",""Height (IN):"":""8.23"",""Length (IN):"":""5.91"",""Width (IN):"":""7.1"",""Product Type:"":""Napkin Dispenser""}"
"","Napkin Bands 1.5X4.25 IN White Paper Flat Pack 10000/Case","883062","","","10076455242149","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F17577%2Fprimary%2F9095818bc22badbb144f3c2c3ae06dee918a221a-268x268.webp&w=384&q=75","883062","","","https://www.imperialdade.com/catalog/product-detail/napkin-bands-1-5x4-25-in-white-paper-flat-pack-10000-case-hoffmaster-883062?id=17577","","","","","","Imperial Dade","","{""manufacturerCode"":""883062"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/napkin-bands-1-5x4-25-in-white-paper-flat-pack-10000-case-hoffmaster-883062?id=17577"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Color:"":""White"",""Napkin Product Type:"":""Napkin Bands"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Product Category:"":""Napkins"",""Length (IN):"":""1.5"",""Package Type:"":""Flat Pack"",""Width (IN):"":""4.25"",""UPC-12:"":""076455242142"",""Product Type:"":""Napkin Bands""}"
"","Dispenser Napkins Low Fold 8016/Case","818LFN","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F262019%2Fprimary%2Ff543215df86a0401e536add977bc4a3c0a328143-268x268.webp&w=384&q=75","818","","","https://www.imperialdade.com/catalog/product-detail/dispenser-napkins-low-fold-8016-case-plastirun%20corporation-818?id=262019","","","","","","Imperial Dade","","{""manufacturerCode"":""818"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/dispenser-napkins-low-fold-8016-case-plastirun%20corporation-818?id=262019"",""Napkin Product Type:"":""Dispenser Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Product Category:"":""Napkins"",""Fold:"":""Low Fold"",""UPC-12:"":""018026204005, 018026800023"",""Product Type:"":""Dispenser Napkins""}"
"","Dinner Napkins 15.5X15.5 IN Blue White Dishtowel Print Flat 750/Case","FP1313","","","10074031157603","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F59388%2Fprimary%2Fb491142a4486025480cb2c59b007f8606ef18235-268x268.webp&w=384&q=75","FP1313","","","https://www.imperialdade.com/catalog/product-detail/dinner-napkins-15-5x15-5-in-blue-white-dishtowel-print-flat-750-case-hoffmaster-FP1313?id=59388","","","","","","Imperial Dade","","{""manufacturerCode"":""FP1313"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/dinner-napkins-15-5x15-5-in-blue-white-dishtowel-print-flat-750-case-hoffmaster-FP1313?id=59388"",""Sustainable Product:"":""Yes"",""Color:"":""Blue, White"",""Napkin Product Type:"":""Dinner Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Greensafe:"":""True"",""Composting Manufacturing Alliance (CMA) Certification:"":""True"",""Product Category:"":""Napkins"",""Fold:"":""Flat"",""Themes:"":""Dishtowel Print"",""Unfolded Length (IN):"":""15.5"",""Unfolded Width (IN):"":""15.5"",""UPC-12:"":""074031157606"",""Product Type:"":""Dinner Napkins""}"
"","Quickset® Dinner Napkins 17X17 IN 8.25X4.25 IN Black Paper 2PLY Pocket Embossed 800/Case","020166","","","10074031063539","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F73326%2Fprimary%2F51577c8399760605efc9d382db87ec6f7c24c739-268x268.webp&w=384&q=75","020166","","","https://www.imperialdade.com/catalog/product-detail/quickset-dinner-napkins-17x17-in-8-25x4-25-in-black-paper-2ply-pocket-embossed-800-case-hoffmaster-020166?id=73326","","","","","","Imperial Dade","","{""manufacturerCode"":""020166"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/quickset-dinner-napkins-17x17-in-8-25x4-25-in-black-paper-2ply-pocket-embossed-800-case-hoffmaster-020166?id=73326"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Sustainable Product:"":""Yes"",""Color:"":""Black"",""Folded Width (IN):"":""4.25"",""Napkin Product Type:"":""Dinner Napkins"",""ESP Chemical:"":""False"",""UNSPSC:"":""14111705"",""Additional Product Features:"":""Pocket"",""Greensafe:"":""True"",""Composting Manufacturing Alliance (CMA) Certification:"":""True"",""Ply:"":""2"",""Product Category:"":""Napkins"",""Folded Length (IN):"":""8.25"",""Material Features:"":""Embossed"",""Unfolded Length (IN):"":""17"",""Unfolded Width (IN):"":""17"",""UPC-12:"":""074031063532"",""Product Type:"":""Dinner Napkins""}"
