"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","Beer Tap Plugs 6 Count/Pack","90216","","","10076903902168","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373401%2Fprimary%2F2dcec9e47d72b3ef4fca8987cb6e930dba5c2477-268x268.webp&w=384&q=75","90216","","","https://www.imperialdade.com/catalog/product-detail/beer-tap-plugs-6-count-pack-chefmaster-90216?id=373401","","","","","","Imperial Dade","","{""manufacturerCode"":""90216"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/beer-tap-plugs-6-count-pack-chefmaster-90216?id=373401"",""Smallwares Product Type:"":""Beer Tap Plugs"",""ESP Chemical:"":""False"",""Product Category:"":""Beverage Service Supplies"",""UPC-12:"":""076903902161"",""Product Type:"":""Beer Tap Plugs""}"
"","Meat Tenderizer Stainless Steel Jaccard Style 48 Stainless Steel Razor Sharp Blades 1/Each","90009","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373402%2Fprimary%2F19698f5c671e44547317a482ed33751d57e82754-268x268.webp&w=384&q=75","90009","","","https://www.imperialdade.com/catalog/product-detail/meat-tenderizer-stainless-steel-jaccard-style-48-stainless-steel-razor-sharp-blades-1-each-chefmaster-90009?id=373402","","","","","","Imperial Dade","","{""manufacturerCode"":""90009"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/meat-tenderizer-stainless-steel-jaccard-style-48-stainless-steel-razor-sharp-blades-1-each-chefmaster-90009?id=373402"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Stainless Steel"",""Smallwares Product Type:"":""Meat Tenderizer"",""ESP Chemical:"":""False"",""Additional Product Features:"":""Jaccard Style, 48 Stainless Steel Razor Sharp Blades"",""Product Category:"":""Kitchen Cutlery & Accessories"",""UPC-12:"":""076903900099"",""Product Type:"":""Meat Tenderizer""}"
"","Can Opener Red Manual Hand Swing Away Type 1/Each","90226","","","10076903902267","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373406%2Fprimary%2F76d23975ac0ff616c0b36b56a81173715c628385-268x268.webp&w=384&q=75","90226","","","https://www.imperialdade.com/catalog/product-detail/can-opener-red-manual-hand-swing-away-type-1-each-chefmaster-90226?id=373406","","","","","","Imperial Dade","","{""manufacturerCode"":""90226"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/can-opener-red-manual-hand-swing-away-type-1-each-chefmaster-90226?id=373406"",""Color:"":""Red"",""Smallwares Product Type:"":""Can Opener"",""ESP Chemical:"":""False"",""Additional Product Features:"":""Manual, Hand, Swing Away Type"",""Product Category:"":""Kitchen Tools & Utensils"",""UPC-12:"":""076903902260"",""Product Type:"":""Can Opener""}"
"","Diamond Steel Sharpener 12 IN PP 1/Each","29123","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373431%2Fprimary%2F8aa30681e62360d4af79055e7c0036a80c9655fe-268x268.webp&w=384&q=75","VS12-PCP","","","https://www.imperialdade.com/catalog/product-detail/diamond-steel-sharpener-12-in-pp-1-each-dexter-russell-VS12-PCP?id=373431","","","","","","Imperial Dade","","{""manufacturerCode"":""VS12-PCP"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/diamond-steel-sharpener-12-in-pp-1-each-dexter-russell-VS12-PCP?id=373431"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Polypropylene (PP)"",""Smallwares Product Type:"":""Diamond Steel Sharpener"",""ESP Chemical:"":""False"",""Product Category:"":""Kitchen Cutlery & Accessories"",""Length (IN):"":""12"",""UPC-12:"":""092187291234"",""Product Type:"":""Diamond Steel Sharpener""}"
"","Cheese Cloth 36X108 IN Cotton 1/Each","22018","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373448%2Fprimary%2F6a282c3566e697574a0d56951924107fc8249f38-268x268.webp&w=384&q=75","22018","","","https://www.imperialdade.com/catalog/product-detail/cheese-cloth-36x108-in-cotton-1-each-harold%20import%20co-22018?id=373448","","","","","","Imperial Dade","","{""manufacturerCode"":""22018"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/cheese-cloth-36x108-in-cotton-1-each-harold%20import%20co-22018?id=373448"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Cotton"",""Sustainable Product:"":""Yes"",""Smallwares Product Type:"":""Cheese Cloth"",""ESP Chemical:"":""False"",""Product Category:"":""Kitchen Tools & Utensils"",""Length (IN):"":""36"",""Width (IN):"":""108"",""UPC-12:"":""781723220189"",""Product Type:"":""Cheese Cloth""}"
"","Turner 8X3 IN Stainless Steel White Offset Blade 1/Each","W5683","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373496%2Fprimary%2F7289145caa73bdf4cf7992e2b261facf1f266a06-268x268.webp&w=384&q=75","W5683","","","https://www.imperialdade.com/catalog/product-detail/turner-8x3-in-stainless-steel-white-offset-blade-1-each-mundial%2C%20inc.-W5683?id=373496","","","","","","Imperial Dade","","{""manufacturerCode"":""W5683"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/turner-8x3-in-stainless-steel-white-offset-blade-1-each-mundial%2C%20inc.-W5683?id=373496"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Stainless Steel"",""Color:"":""White"",""Smallwares Product Type:"":""Turner"",""ESP Chemical:"":""False"",""Additional Product Features:"":""Offset Blade"",""Product Category:"":""Kitchen Tools & Utensils"",""Handle Material:"":""Polypropylene (PP)"",""Length (IN):"":""8"",""Width (IN):"":""3"",""UPC-12:"":""049774056837"",""Product Type:"":""Turner""}"
"","Bread Knife 8 IN Steel Black Offset Handle 1/Each","HFP83","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373536%2Fprimary%2Fd16f403d84161c9af14db1a2a5b76dbc176dc5ce-268x268.webp&w=384&q=75","KFP-83","","","https://www.imperialdade.com/catalog/product-detail/bread-knife-8-in-steel-black-offset-handle-1-each-winco-KFP-83?id=373536","","","","","","Imperial Dade","","{""manufacturerCode"":""KFP-83"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/bread-knife-8-in-steel-black-offset-handle-1-each-winco-KFP-83?id=373536"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Steel"",""Color:"":""Black"",""Smallwares Product Type:"":""Bread Knife"",""ESP Chemical:"":""False"",""Additional Product Features:"":""Offset Handle"",""Product Category:"":""Kitchen Cutlery & Accessories"",""Length (IN):"":""8"",""UPC-12:"":""811642031365"",""Product Type:"":""Bread Knife""}"
"","Culinary Basket 8 IN Metal Wire 1/Each","MSB08","","","10811642008197","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373542%2Fprimary%2Fdcb5863a8a4aaee0f0abaf4677723698f7ffa522-268x268.webp&w=384&q=75","MSB-08","","","https://www.imperialdade.com/catalog/product-detail/culinary-basket-8-in-metal-wire-1-each-winco-MSB-08?id=373542","","","","","","Imperial Dade","","{""manufacturerCode"":""MSB-08"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/culinary-basket-8-in-metal-wire-1-each-winco-MSB-08?id=373542"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Metal Wire"",""Smallwares Product Type:"":""Culinary Basket"",""ESP Chemical:"":""False"",""Product Category:"":""Kitchen Tools & Utensils"",""Diameter (IN):"":""8"",""UPC-12:"":""811642008190"",""Product Type:"":""Culinary Basket""}"
"","Ladle 0.5 OZ Stainless Steel Aqua Color Coded 1/Each","LDC05","","0.5 OZ","10811642008821","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373554%2Fprimary%2Fc95f23f62c452a578230a6d7b5fd4e2e6896600c-268x268.webp&w=384&q=75","LDC-05","","","https://www.imperialdade.com/catalog/product-detail/ladle-0-5-oz-stainless-steel-aqua-color-coded-1-each-winco-LDC-05?id=373554","","","","","","Imperial Dade","","{""manufacturerCode"":""LDC-05"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/ladle-0-5-oz-stainless-steel-aqua-color-coded-1-each-winco-LDC-05?id=373554"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Stainless Steel"",""Color:"":""Aqua"",""Smallwares Product Type:"":""Ladle"",""ESP Chemical:"":""False"",""Additional Product Features:"":""Color Coded"",""Product Category:"":""Kitchen Tools & Utensils"",""Capacity (OZ):"":""0.5"",""UPC-12:"":""811642008824"",""Product Type:"":""Ladle""}"
"","White Wine Glass 8.5 FLOZ Teardrop 24/Case","3965","","8.5 FLOZ","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F373575%2Fprimary%2F93a317a5212fb068a28f0d573c7aaa66e4766711-268x268.webp&w=384&q=75","3965","","","https://www.imperialdade.com/catalog/product-detail/white-wine-glass-8-5-floz-teardrop-24-case-libbey-3965?id=373575","","","","","","Imperial Dade","","{""manufacturerCode"":""3965"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/white-wine-glass-8-5-floz-teardrop-24-case-libbey-3965?id=373575"",""Smallwares Product Type:"":""Wine Glass"",""ESP Chemical:"":""False"",""Product Category:"":""Beverageware"",""Foodservice Container Style:"":""Tall"",""Product Shape:"":""Teardrop"",""Smallwares Product Usage:"":""White Wine"",""Capacity (OZ):"":""8.5"",""Product Type:"":""Wine Glass""}"
