name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
"* 10"" Raw Hi Peach Pie","Brand: CHEF PIERRE
EACH | 1 x 47 OZ
CASE | 6 x 47 OZ",,,374239,d7902465-29f6-412b-97e5-81517e737fd8,,,EACH,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8a3c7301-31fc-5381-a8fb-30661c0787a8.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Apple Pie","Brand: CHEF PIERRE
CASE | 6 x 49 OZ",,,372970,aaaba0e9-7408-40ab-b59c-baa345fcab4e,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/89b90f84-1dc9-5e95-a2ab-872d60f8d063.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Apple Pie","Brand: CHEF PIERRE
CASE | 6 x 46 OZ",,,373440,22af5236-cb8c-46e1-894a-8d5c95cbd8dc,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3e41123d-38ea-5034-8567-113eda899e52.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Apple Pie No Sugar Added","Brand: CHEF PIERRE
CASE | 6 x 45 OZ",,,372959,ccc7181a-365e-40d9-a1b2-cacb97ddc6ce,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/48848ba6-15c9-5245-81dd-afae5e4218b1.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Coconut Custard Pie","Brand: CHEF PIERRE
CASE | 6 x 42 OZ",,,374380,d58d4a6f-d14d-400f-ba8c-6b1f5163b4dc,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bcc84833-24ce-5071-be49-5fed58bd16ec.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Gourmet Cherry Pie","Brand: CHEF PIERRE
EACH | 1 x 47 OZ
CASE | 6 x 47 OZ",,,315649,cfabbfe4-5a84-46f9-a222-795d739f5ee8,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7b861559-8d53-58d1-9325-0a86abd01c90.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Gourmet Cherry Pie","Brand: CHEF PIERRE
EACH | 1 x 47 OZ
CASE | 6 x 47 OZ",,,315649,b193ce09-d7f5-4af9-975d-60e17eacae1b,,,EACH,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7b861559-8d53-58d1-9325-0a86abd01c90.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Hi Forest Fruit Pie","Brand: CHEF PIERRE
CASE | 6 x 48 OZ",,,376540,4df10d76-be50-4195-aca0-7dc027b1d330,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/aa08b530-6dba-5baa-8b7b-42901dd885c5.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 10"" Unbaked Pumpkin Pie","Brand: CHEF PIERRE
CASE | 6 x 46 OZ",,,377150,e17a8421-1138-4db8-b4e7-c4fbcd421167,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/53beda14-f4b0-5394-9844-dbae01c745aa.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
12 Slice Carrot Cake,"Brand: SIMPLY DEL.
CASE | 1 x 12 SL",,,214480,f4386e54-d0c7-4fb7-898d-53855029265a,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f93e2c9b-d97b-5035-8625-e6ac4a482bef.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
12 Slice Chocolate Polenta Tart,"Brand: SIMPLY DEL.
EACH | 1 x 10""",,,214589,b83d0339-f0a7-4c8f-83ad-fcf583762c92,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d8e58e3f-22eb-534b-9beb-33a59443ca33.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
