name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,level1 category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
Original Unsweetened Almond Milk 1/2 Gallon,"Brand: ALMOND BREEZE
CASE | 6 x 64 OZ
EACH | 1 x 64 OZ",,,623094,bc03f921-e3f4-4f6c-bc6e-1ac350ab7e75,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/87bb03bc-b04c-53bf-b969-16b8e1e25848.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
Original Unsweetened Almond Milk 1/2 Gallon,"Brand: ALMOND BREEZE
CASE | 6 x 64 OZ
EACH | 1 x 64 OZ",,,623094,3a7b2ac3-8005-40b9-aa12-ac165b244a9c,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/87bb03bc-b04c-53bf-b969-16b8e1e25848.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Original Veggie Burger,"Brand: GARDENBURGER
CASE | 48 x 3.4 OZ",,,513680,38fb8bec-81cf-4093-b960-016628661537,EACH,,CASE,,1.00841E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8cd8b05c-aa74-579e-bd95-71852a9d6f03.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based 4oz Beef Burger,"Brand: BEYOND MEAT
CASE | 40 x 4 OZ",,,513995,5c3f1dfd-b210-4723-a967-f2c4548f1a84,EACH,,CASE,,8.52629E+11,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e55bb49c-ed68-5324-aa2b-2bd69b63898f.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
Plant Based Barista Adition Oatmilk,"Brand: OATLY
CASE | 12 x 32 OZ",,,303357,ffac9aa3-056f-417b-9723-cb3352b0a6a8,EACH,,CASE,,,,,,,,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Breaded Chicken Tender,"Brand: BEYOND MEAT
CASE | 2 x 5 LB",,,513990,968ecac7-cb77-4b13-9fe3-f78bb81f9d40,EACH,,CASE,,8.50004E+11,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b6baffad-cf98-5f99-868c-7460344857ed.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
Plant Based Chickenless Soy Nuggets,"Brand: DR. PRAEGER'S
CASE | 1 x 10 LB",,,348450,9e5d4f1c-33c0-48e6-96c6-9019154db269,EACH,,CASE,,80868067124,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b458ed77-be33-5e91-bf52-983c6f5a4275.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Chicken Nugget,"Brand: IMPOSSIBLE
CASE | 220 x .74 OZ",,,348342,c6d24a7d-e449-4a64-a302-33ac1a3a5c9d,EACH,,CASE,,,,,,,,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
Plant Based Falafel Nuggets,"Brand: AMERICAN BEAN
CASE | 6 x 4 LB",,,403298,72f833ff-13c9-49ce-9af0-0e98c1b8871a,EACH,,CASE,,,,,,,,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Garden Veggie Burger,"Brand: MORNING STAR
CASE | 48 x 3.5 OZ",,,380476,3d121d68-1ba7-458a-972a-f779695defc8,EACH,,CASE,,1.0029E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5d72a9c4-22fb-5128-9279-73e82be78bca.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Malibu Veggie Burgers,"Brand: GARDENBURGER
CASE | 4 x 12 CT",,,380504,553808ca-d9ec-45a2-acdf-cc28fea5740f,EACH,,CASE,,1.00841E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a89984bd-2847-588b-9044-b63f15e46893.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Sausage Patty,"Brand: BEYOND MEAT
CASE | 2 x 5 LB",,,513997,83cf092c-ea4a-461d-b5bf-f530930ad480,EACH,,CASE,,8.10057E+11,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/16655016-b89b-5051-8436-f526de6090af.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Sausage Patty,"Brand: MORNING STAR
CASE | 1 x 112 CT",,,543722,522ee561-eb6a-44da-bbd3-4882953f2d60,EACH,,CASE,,28989971524,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1dde2c9a-9af4-5a1d-9d91-98daef0c86e3.jpg""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
* Plant Based Sausage Style Crumbles,"Brand: MORNING STAR
CASE | 2 x 5 LB",,,528458,d92e2076-cfde-4c35-8acc-5a80b932f225,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3b49bbac-a9c4-4ed9-ad0f-5bc25a14b72b.xsl""]",,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
Plant Based Shredded Mozzarella,"Brand: SELFISH COW
CASE | 4 x 2.5 LB",,,221692,aa7884ce-07ae-45f0-b5d4-3ee899588212,EACH,,CASE,,,,,,,,,,,,,Plant Based,,,,,,Ace Endico,,,Non-Food
