name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
Organic 00 Pizza Flour,"Brand: MOLINO GRASSI
CASE | 1 x 55 LB",,,669425,b528e57d-3fbf-4f0a-ac52-0c02dbd450fb,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/82658fc6-60e6-5924-a4cf-82b720554656.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Organic All Purpose 00 Flour,"Brand: MOLINO GRASSI
CASE | 10 x 2.2 LB",,,669405,dfcb1006-a878-4113-872a-18e3cf19f2ff,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8bd78f88-8b57-5fb5-bb98-0a3482026b22.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Organic Extra Fancy Durum Flour,"Brand: MOLINO GRASSI
CASE | 1 x 55 LB",,,669399,438a17fe-347a-44c0-a9b3-73771a63d58b,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a50d7e27-517f-5cdd-a93b-42861989ac78.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Organic Semolina Flour,"Brand: MOLINO GRASSI
CASE | 1 x 55 LB",,,669401,c44785bd-c7ba-4691-8b0e-7fedeabac14f,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5778155a-e1a6-5ff1-94e3-27d8b43e9a46.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Organic Semolina Flour,"Brand: MOLINO GRASSI
CASE | 10 x 2.2 LB
EACH | 1 x 2.2 LB",,,669403,d03853df-21ea-40a0-95ca-63d8ea61fcc6,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3f130f2e-706a-5b41-b9aa-1b44c89dac8f.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Organic Semolina Flour,"Brand: MOLINO GRASSI
CASE | 10 x 2.2 LB
EACH | 1 x 2.2 LB",,,669403,3aaa2d5c-911d-4af8-b351-b7764cf6bc13,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3f130f2e-706a-5b41-b9aa-1b44c89dac8f.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Organic Whole Wheat Flour,"Brand: MOLINO GRASSI
CASE | 1 x 55 LB",,,669459,be8c3653-336f-4b30-9a0f-df30fdd92b60,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/703bbc49-3086-5fe8-a413-268135f0c837.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pasta D'Oro 00 Flour,"Brand: MOLINO PASINI
CASE | 1 x 25 KL",,,669504,c0086ff5-e459-42f3-9497-8b1125f85488,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/74ff0f92-105b-58ef-b7b1-2498013eb814.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pasta Fresca 00 Flour,"Brand: MOLINO GRASSI
CASE | 1 x 55 LB",,,669415,0628576a-70c9-4e22-aa9c-aefb7d714cde,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b52e2750-785b-5da4-be46-4cc8245363b0.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pasta Fresca Flour,"Brand: MOLINO GRASSI
CASE | 10 x 2.2 LB",,,669457,422c7d52-6f7f-4851-9f7f-2c70db189944,EACH,,CASE,,8.01E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/42944f88-950e-5071-a162-0c26299ee4a1.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pasta Fresca & Gnocchi Flour,"Brand: CAPUTO
CASE | 1 x 25 KL",,,668371,6f832851-b420-4f15-acec-c5f74bb57b87,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e4509815-d1ac-55f6-975d-e3c3c783698c.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pastry Flour 00,"Brand: CAPUTO
CASE | 10 x 1 KG",,,668791,7920363a-122e-49d4-b59c-dbc06f5ccfb9,EACH,,CASE,,,,,,,,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Petra 5063 Type 0 Soft Wheat,"Brand: PETRA
CASE | 1 x 28 LBS",,,669442,c94dbcfd-285a-46fb-8c16-d2460421a8d4,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/45c7f00d-ce1a-411a-a242-1b9ab5f8a1f1.jpeg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Petra 9 HP Whole Grain Flour,"Brand: PETRA
CASE | 1 x 28 LBS",,,669440,1a256f6d-3fb9-40af-9761-e708edd2c038,EACH,,CASE,,,,,,,,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pizza Flour Mix,"Brand: PIVETTI
CASE | 12 x 500 GR",,,667678,853ab932-1e19-46f9-b774-16c8093c67b3,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1d841186-2f01-5eed-a011-44aa1d5ff4fd.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pizzeria 00 Flour,"Brand: CAPUTO
CASE | 1 x 25 KL",,,668710,dc675c0b-d906-4240-ba94-758b23dc0894,EACH,,CASE,,8.01E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/07908bde-c800-556c-98c8-be7b4235c235.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pizzeria 00 Flour,"Brand: ROSSO POMODORO
CASE | 1 x 25 KG",,,668721,3ed5e8df-8729-4b4f-9658-f1ba147e5c4f,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ea79907c-9e7c-53c1-af42-bb5e7fab102b.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Polenta Flour,"Brand: WILD HIVE FARM
CASE | 6 x 1.5 LB",,,669539,d53ace8c-78cc-444e-913e-5fc8c1c56070,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8b7b4ef2-2395-5c89-859a-a6521716023c.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Polenta Flour,"Brand: WILD HIVE FARM
CASE | 1 x 50 LB",,,669561,e9f5f7ec-a190-4430-aba9-15e477869436,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/2007ee2e-d233-54d1-8c9e-cf9ce763b723.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Potentate High Gluten Flour,"Brand: PILLSBURY
CASE | 1 x 50 LB",,,667930,1b1438cd-eb63-44e8-b594-80a164f64723,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f768959b-6495-5e2e-8177-86b12989bc80.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Pour N Shake Wondra Flour,"Brand: GOLD MEDAL
CASE | 6 x 13.5 OZ",,,669382,862210f6-3709-40fc-a25e-23ac27ea572e,EACH,,CASE,,16000424760,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/017812f4-d558-51af-bd5a-d8b12ee2ec1d.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
* Regular Masa Harina Corn,"Brand: QUAKER
CASE | 8 x 70.4 OZ",,,627604,ac9f2f13-64d6-4f8d-8165-bd01868bba48,EACH,,CASE,,30000029787,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6cadb498-3c98-4340-977e-1a0e073787da.xsl""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Rice Flour,"Brand: ERAWAN
CASE | 24 x 16 OZ",,,668183,758a5cfd-fc85-4db1-a2c7-8f86739ab2a3,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/75f54f62-f117-587d-bff8-0d136c442ce2.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Romana Expert Pinsa Flour,"Brand: DI MARCO
CASE | 1 x 25 KG",,,210880,70480275-259b-4597-bfaa-a4184c428140,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/c7b4d138-e045-41df-96de-a17fc3d50e36.png""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Rossa 00 Pro Pizza Flour,"Brand: PIVETTI
CASE | 1 x 55 LB",,,668736,09aeeb69-6d63-4262-8d74-86d163d2709e,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3fa28b8c-f6c9-587c-a1a7-1b8b2b7c3eb4.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Saccorosso Red Bag 00 FLour,"Brand: CAPUTO
CASE | 1 x 25 KG",,,668779,b8798eba-edf8-4c71-829b-f99c03589090,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/72b36509-05ea-5eeb-a426-96e42bcc515b.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Semolina Flour,"Brand: CAPUTO
CASE | 10 x 1 KG",,,669019,f249c0b5-0e61-42dc-8706-8fc83aa6e8b4,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/506fe39e-930a-532b-bc98-4144c7590ab0.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
* Semolina Flour #1,"Brand: GENERAL MILLS
CASE | 1 x 50 LB",,,669030,9d3bf557-1579-466a-b102-9cbd94ca5169,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1aa8b296-8ce3-5953-bb84-51edc48b5df6.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Semonlina & Flour Type 00 Mix For Pasta,"Brand: MOLINO SPADONI
CASE | 10 x 1 KG",,,669420,3153c65d-221f-4780-a4d7-f656ddfcaf3c,,,CASE,,,,,,,,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Soft Wheat 0 Flour,"Brand: PETRA
CASE | 1 x 28 LB",,,669434,963446cd-e30f-408b-807c-3bfd3060c482,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/eb9d056e-2bb3-595d-85ba-a02305cb1fdb.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
Soft Wheat Type 1 Flour,"Brand: PETRA
CASE | 1 x 28 LB",,,669432,ede85767-549b-409d-bd0d-3246561b05fb,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0c6f604b-4af2-57da-ac09-bc07b052d8c5.jpg""]",,,,,,,Canned & Dry,Baking Ingredients,Flour,,,,Ace Endico,,,Food
