"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Schezuan Beef Spring Roll Appetizer","VANL103001",,"https://www.artisanspecialty.com/wp-content/uploads/VANL103001-3.jpg",,"1 oz",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/schezuan-beef-spring-roll-appetizer/","Beef tenderloin, carrots, celery, onions, cabbage are seasoned with spicy Asian seasonings and folded into the traditional spring roll skin.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Korean Steak Taco","VANL343010",,"https://www.artisanspecialty.com/wp-content/uploads/VANL343010-3.jpg",,"7 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/korean-steak-taco/","Most steak tacos come curled up with the ingredients in eye site but this perfectly flavored, Korean, steak taco is wrapped in its shell making it the perfect appetizer as it is clean to eat and perfect for 2-3 bites.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Guava Chipotle Meatball","VANL905004",,"https://www.artisanspecialty.com/wp-content/uploads/VANL905004-3.jpg",,"8 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/guava-chipotle-meatball/","Traditional meatball infused with guava flavor and a zesty chipotle seasoning.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Fiery Peach BBQ Brisket","VANL223006",,"https://www.artisanspecialty.com/wp-content/uploads/VANL223006-1.jpg",,"1 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/fiery-peach-bbq-brisket/","Beef briskey drenched in a sweet and tangy peach BBQ sauce, wrapped in Applewood smoked bacon and topped with a fiery pickled jalapeno.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Coconut Curry Beef Puff","VANL233006",,"https://www.artisanspecialty.com/wp-content/uploads/VANL233006-1.jpg",,"1 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/coconut-curry-beef-puff/","Creamy coconut & massamum curry beef are perfect complements in this baked pastry puff.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Cheeseburger Puff","VANL233305",,"https://www.artisanspecialty.com/wp-content/uploads/VANL233305-1.jpg",,"1 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/cheeseburger-puff/","Ground beef, american cheese & all the toppings (ketchup, mustard, onions, pickles) in a neat and surprising bite.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Beef Pot sticker Appetizer","VANL123000",,"https://www.artisanspecialty.com/wp-content/uploads/VANL123000-3.jpg",,"1 oz",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/beef-pot-sticker-appetizer/","Blend of quality ground beef, water chestnuts, peas, carrots, onions and Asian spices wrapped into a dumpling.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Beef Empanada Appetizer","VANL313000",,"https://www.artisanspecialty.com/wp-content/uploads/VANL313000-4.jpg",,"1 oz",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/beef-empanada-appetizer/","Juicy chunks of beef tenderloin give this empanada its delicious flavor and wide appeal.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
"Beef and Pea Pod Spring Roll Appetizer","VANL103000",,"https://www.artisanspecialty.com/wp-content/uploads/VANL103000-3.jpg",,"1 oz",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/beef-and-pea-pod-spring-roll-appetizer/","Teriyaki beef and crisp peapods add a new flavor dimension to spring rolls in this Van Lang offering.",,"{""case count"":""200 Per Case"",""shelfStable"":""Store in a freezer""}"
