"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","JUICE PEACH SYRUP","11680","","","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/11680.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-11680","CHA BON BON","","","","","","","{}"
"","JUICE REALIME PET GAL","G6781","","4/1 GALLON","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7596.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6781","MOTT'S","","","","","","","{}"
"","JUICE STRAWBERRY SYRUP","11679","","","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/11679.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-11679","CHA BON BON","","","","","","","{}"
"","BEVERAGE CALYPSO BLUE LEMONADE","21493","","12/16 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/21493.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-21493","CALYPSO","","","","","","","{}"
"","JUICE CAPRI SUN FRUIT PUNCH","G13592","","4/10/6 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7250.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G13592","CAPRI SUN","","","","","","","{}"
"","JUICE ORANGE 100% PLST BOTTLE","G6631","","24/10 OZ.","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7590.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6631","TROPICANA","","","","","","","{}"
"","HATHI KESAR MANGO PULP 6/850GRM CS (6/CS","4089","","6/30 oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/4089.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-4089","HATHI","","","","","","","{}"
"","JUICE APPLE GLASS CRV INCLUDED","G689","","24/10 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G689","MARTINELLI","","","","","","","{}"
"","JUICE GRAPEFRUIT RUBY RED","18462","","8/60 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-18462","OCEAN SPRAY","","","","","","","{}"
"","JUICE ORANGE UNSWEETENED","G6626","","12/46oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6626.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6626","","","","","","","","{}"
