name,description,material,product_variants,sku,product_id,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,1 category,2 category,3 category,4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
BOWL SERVING 2-1/2 QT CRACKLE BLUE,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230790,6afde678-7583-4fec-bc92-a2d3522fb551,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230790.JPG,,www.don.com/product/1230790,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATTER 15-3/8X9-7/8 CRACKLE CREAM,"Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230791,a6e9d2d3-e182-4223-a64b-f9e1eee48395,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230791.JPG,,www.don.com/product/1230791,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL SERVING 3-1/4 QT CRACKLE CREAM,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230792,fb18f7eb-7851-4e55-b398-a9b1bae8cd0d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230792.JPG,,www.don.com/product/1230792,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 24-1/4X6-1/2"" SOLID CREAM","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230796,7c894a0a-d38c-4f71-b194-28a2fdc55f71,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230796.JPG,,www.don.com/product/1230796,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL SERVING 1-1/4 QT CRACKLE BLUE,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230797,b85a920f-f40a-4993-845a-6c98dc2664ff,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230797.JPG,,www.don.com/product/1230797,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 20-1/2X5-1/8"" CRACKLE BLU","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230798,4feb3918-3ccc-4946-b141-c76f289cc473,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230798.JPG,,www.don.com/product/1230798,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 3-1/2 QT MID GLASS SOLID DARK GRY,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230841,d19ccea7-e33c-43ae-a3ac-2007a06fb878,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230841.JPG,,www.don.com/product/1230841,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 24-1/4X6-1/2"" MID GLASS DUSK BLU","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230842,3546b1ca-13c6-4de8-86e0-d689acdcddff,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230842.JPG,,www.don.com/product/1230842,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 24-1/4X6-1/2"" MID GLASS DARK GRY","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230843,f79b8d97-aee8-4e7c-b3af-371509dd0df0,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230843.JPG,,www.don.com/product/1230843,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 13"" MID GLASS CREAM","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230844,1f7377e6-726d-4e39-b3d2-2ac060c04cbb,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230844.JPG,,www.don.com/product/1230844,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 13"" MID GLASS DUSK BLUE","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230845,8de656f7-dd37-4ab3-9383-bca3c72ac789,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230845.JPG,,www.don.com/product/1230845,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 13"" MID GLASS DARK GRY","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230846,20c68508-71ce-4961-aa5b-7a3d8157ec62,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230846.JPG,,www.don.com/product/1230846,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE FLAT 13"" MID GLASS CREAM","Plate. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230847,0275efb8-67a1-4e57-88fd-2f70a494ddb3,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230847.JPG,,www.don.com/product/1230847,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE FLAT 13"" MID GLASS DUSK BLUE","Plate. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230848,a7950794-481c-45b1-957e-8714ef4161e9,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230848.JPG,,www.don.com/product/1230848,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE FLAT 13"" MID GLASS DARK GRY","Plate. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230849,97a79cd4-a011-486b-ac41-bfd20234e1e5,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230849.JPG,,www.don.com/product/1230849,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER SQR 10-3/4"" MID GLASS CREAM","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230851,cccf1197-831e-4f1b-8d4e-123a7670cf2b,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230851.JPG,,www.don.com/product/1230851,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER SQR 10-3/4"" MID GLASS BLUE","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230852,2a59783c-2d13-40e8-989a-a4de65019d42,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230852.JPG,,www.don.com/product/1230852,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER SQR 10-3/4"" MID GLASS GRY","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230853,d1e59794-a67b-421c-ae47-4031bf9aa45c,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230853.JPG,,www.don.com/product/1230853,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 14X5-1/8"" MID GLASS CREAM","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230854,d11a649a-f3b0-4606-8eaa-ae51f1f9b810,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230854.JPG,,www.don.com/product/1230854,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 14X5-1/8"" MID GLASS BLUE","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230855,57193a59-62bf-4614-830e-954718d8ed29,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230855.JPG,,www.don.com/product/1230855,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 14X5-1/8"" MID GLASS GRY","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230856,dbe01ee7-161a-41ac-b362-9dd149c12ae7,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230856.JPG,,www.don.com/product/1230856,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 1-1/4 QT GLASS CRACKLE CREAM,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230873,b14b65fc-fbfc-440f-b365-cd0185923ed7,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230873.JPG,,www.don.com/product/1230873,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 1-1/4 QT GLASS CRACKLE DARK GRY,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230874,59dc4c4f-f6f5-494b-9596-6f2ce0664869,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230874.JPG,,www.don.com/product/1230874,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 2-1/2 QT GLASS CRACKLE CREAM,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230875,feb598f6-72e3-4ff6-8fd0-f71f512cad4e,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230875.JPG,,www.don.com/product/1230875,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 2-1/2 QT GLASS CRACKLE DARK GRY,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230876,2eb452f3-16db-42f2-a2e3-a09cda018d0a,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230876.JPG,,www.don.com/product/1230876,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 3-1/4 QT GLASS CRACKLE DUSK BLU,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230877,7b53360b-8ff2-45e4-a25c-994de29e8b08,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230877.JPG,,www.don.com/product/1230877,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 3-1/4 QT GLASS CRACKLE DARK GRY,"Bowl. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230878,a560df54-0165-4a44-b1ea-2f46e76bcbbd,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230878.JPG,,www.don.com/product/1230878,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 20-1/2X5-1/8"" CRACKLE CREAM","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230879,de467563-745d-4908-9aa7-59a03501a7b3,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230879.JPG,,www.don.com/product/1230879,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 20-1/2X5-1/8"" GLASS CRACKLE GRY","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230880,4f5e6024-7c7d-46a4-85dc-8dce2015d32d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230880.JPG,,www.don.com/product/1230880,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 15-3/8X8-7/8"" GLASS CRACKLE BLU","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230881,c143019c-1c43-40e8-8fec-25d9b2b6d158,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230881.JPG,,www.don.com/product/1230881,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER 15-3/8X9-7/8"" GLASS CRACKLE GRY","Platter. Impactful additional pieces for buffet collections. Extensive range of shapes, colors and materials.",Glass,,1230882,d4fb6f5f-cfbf-4c41-9c85-9b80ed8bdc36,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1230882.JPG,,www.don.com/product/1230882,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
MUG COFFEE 8-1/2 OZ,Coffee Mug.,Glass,,1232382,4de694cb-8ba0-45b5-b475-087183dcaf79,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1232382.JPG,,www.don.com/product/1232382,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"DISH 11-1/2"" CUBOL DIMPLE LRG GLASS CLR",Dish.,Glass,,1232591,07b8fc07-00e4-4044-9fcf-26b4f66ba144,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1232591.JPG,,www.don.com/product/1232591,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL SMALL TASTING GLASS EXTRA CLR,Bowl.,Glass,,1235526,b0a758f4-a72b-42dd-9c0a-11ddcd038efd,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235526.JPG,,www.don.com/product/1235526,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATTER SERV RECT 3 TIER GLASS CLR,Platter.,Glass,,1235527,31df58ee-8054-43d6-a418-acdcb782b3d1,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235527.JPG,,www.don.com/product/1235527,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATTER SERV OVAL GLASS CLEAR,Platter.,Glass,,1235528,f2d7af06-371c-4708-b939-99abc426ef80,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235528.JPG,,www.don.com/product/1235528,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATE MINI GLASS CRUMPLED EXTRA CLR,Plate.,Glass,,1235529,8f1248a4-4d10-4e30-9559-32fe2c8092ae,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235529.JPG,,www.don.com/product/1235529,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATE BENTO APPETIZER SQR GLASS BLUE,Plate.,Glass,,1235530,398c942a-4643-4253-8bcb-2ffc5225f6bb,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235530.JPG,,www.don.com/product/1235530,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
HOLDER SUGAR PACKET GLASS CRACKLED BLUE,Sugar Packet Holder.,Glass,,1235531,6ea4355c-9c74-409a-b242-1058fd3987e4,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235531.JPG,,www.don.com/product/1235531,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATE BENTO RECT W/COVER 16OZ GLASS BLU,Plate.,Glass,,1235532,94ae6545-25f0-4f2a-99b2-da9887e9c287,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1235532.JPG,,www.don.com/product/1235532,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATE SQR LRG DBL SIDED BENTO MILK WHT,Plate.,Glass,,1236023,1374626b-d984-4609-b0e0-c05097fd1ca0,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236023.JPG,,www.don.com/product/1236023,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATE SQR LRG BENTO CLR GLASS,Plate.,Glass,,1236024,57293d89-dba5-4073-95ad-1c771e5f1b99,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236024.JPG,,www.don.com/product/1236024,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOX RECT LRG BENTO PURE GOLD,Plate.,Glass,,1236025,d33b5eee-c5d7-4fda-a723-f7b6298146f2,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236025.JPG,,www.don.com/product/1236025,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE CHARGER 13"" GLASS",Charger.,Glass,,1236945,5f4e346f-3a8e-4842-816d-588bb938a454,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236945.JPG,,www.don.com/product/1236945,,,,Bon Chef,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"BOWL STACKABLE 5-1/2"" GIGOGNE GRN",Stackable Bowl.,Glass,,1238141,12f6cded-f3eb-4c2b-90da-ad4602d0aa21,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238141.JPG,,www.don.com/product/1238141,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"BOWL STACKABLE 6-2/3"" GIGOGNE GRN",Stackable Bowl.,Glass,,1238142,691b2a6c-8f32-455d-807b-4050c3f8e019,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238142.JPG,,www.don.com/product/1238142,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"BOWL STACKABLE 8"" GIGOGNE GRN",Stackable Bowl.,Glass,,1238143,0c145d67-99ea-44ac-9be4-956d43c25379,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238143.JPG,,www.don.com/product/1238143,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 9-1/4"" LYS CLEAR",Plate.,Glass,,1238144,50d2e00d-a4b6-4037-a16b-47b608231521,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238144.JPG,,www.don.com/product/1238144,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DINNER 9-1/4"" LYS MARINE",Plate.,Glass,,1238145,4f1ceb33-a2bc-49c8-b291-8b219f7aa6eb,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238145.JPG,,www.don.com/product/1238145,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 9-1/4"" LYS AMBER",Plate.,Glass,,1238146,0cbd8421-e6f0-4bc9-91a1-b7ad0d1cae62,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238146.JPG,,www.don.com/product/1238146,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 9-1/4"" LYS GREEN",Plate.,Glass,,1238147,30951e88-ea5b-40f8-9a84-7aad577f7beb,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238147.JPG,,www.don.com/product/1238147,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 7-5/8"" LYS MARINE",Soup Plate.,Glass,,1238148,064d6663-7c31-4dfb-b066-0a4e4df9a504,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238148.JPG,,www.don.com/product/1238148,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 7-5/8"" LYS AMBER",Soup Plate.,Glass,,1238149,ca5a01ef-1f7c-414f-9c74-9b7da889a98b,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238149.JPG,,www.don.com/product/1238149,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 7-5/8"" LYS GREEN",Soup Plate.,Glass,,1238150,8c224fdc-feeb-49a9-b133-ffd32e180edb,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238150.JPG,,www.don.com/product/1238150,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SALAD 7-1/2"" LYS CLEAR",Salad Plate.,Glass,,1238151,bc5bb555-c4b2-4dcf-be63-d8552048e909,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238151.JPG,,www.don.com/product/1238151,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 7-1/2"" LYS MARINE",Plate.,Glass,,1238152,a4b3f46b-b764-4d94-aa88-c7a4d942b34d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238152.JPG,,www.don.com/product/1238152,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 7-1/2"" LYS AMBER",Plate.,Glass,,1238153,4813d469-18b0-45e9-8dcd-02bb69532e80,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238153.JPG,,www.don.com/product/1238153,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 7-1/2"" LYS GREEN",Plate.,Glass,,1238154,236c8a51-df42-4c63-801d-25e6b26dbfb6,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238154.JPG,,www.don.com/product/1238154,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DINNER 11"" LYS CLEAR",Plate.,Glass,,1238155,31201db4-40b4-45a8-8f6e-60a9d702f415,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238155.JPG,,www.don.com/product/1238155,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 9"" LYS CLEAR",Soup Plate.,Glass,,1238156,9ecb70ef-2e7c-4aaf-8a5f-c3995e83de71,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238156.JPG,,www.don.com/product/1238156,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 9"" LYS AMBER",Soup Plate.,Glass,,1238157,bd1ac50a-23c9-418e-a846-c9e5c09d6197,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238157.JPG,,www.don.com/product/1238157,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DINNER 9"" LYS CLEAR",Plate.,Glass,,1238158,bf8ca4be-a619-4289-8598-8d155f641c47,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238158.JPG,,www.don.com/product/1238158,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
