"name","description","product_variants","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image_url","manufacturer_sku","content_url","ordering_unit","is_broken_case","avg_case_weight","brand","category","manufacturer_name","distributor_name","supplier_name","country_of_origin"
"Tropical Cosmic Crisp Cider","","","1789050",24,12,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2253041/4d299f36186e75495e023.png?1650357396","","","","","","2 Towns Ciderhouse","Cider","","johnsonbrothers","2 Towns Ciderhouse","United States"
"Two Berry Dream","","","1038187",24,12,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2357227/81e5a547c4355de4460f8.png?1655985064","","","","","","2 Towns Ciderhouse","Cider","","johnsonbrothers","2 Towns Ciderhouse","United States"
"Gem of Kentucky Straight Bourbon Whiskey","","","1431369",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2759748/b8412a18f99e130b46fd0.png?1694430687","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"Oak Series American Oak Kentucky Straight Bourbon Whiskey","","","1562461",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2663981/c9a94a7320c844b69f2ae.png?1687173243","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"Oak Series French Oak Kentucky Straight Bourbon Whiskey","","","1686897",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3248350/f5f863fa4c76dbd53616c.png?1722966058","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"The Innkeeper's Blend Kentucky Straight Bourbon Whiskey","","","1510711",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/large/4102377/2XO_InnkeepersBlend_3-22.png","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"The Kiawah Blend Kentucky Straight Bourbon Whiskey","","","1856026",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2843751/e7ddc590e2431798c5cca.png?1700046175","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"The Phoenix Blend Kentucky Straight Bourbon Whiskey","","","1017537",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2415745/9697f6a6c96db73b62f33.png?1660214578","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"The Sneakerhead Blend Kentucky Straight Bourbon Whiskey 104 Proof","","","1168260",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3173507/47533e2bd93d26fae4674.png?1718255073","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"The Tribute Blend Kentucky Straight Bourbon Whiskey","","","1251426",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2661090/37b6514f35e1a2e2c350e.png?1686837519","","","","","","2XO Whiskey","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
