"name","description","product_variants","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image_url","manufacturer_sku","content_url","ordering_unit","is_broken_case","avg_case_weight","brand","category","manufacturer_name","distributor_name","supplier_name","country_of_origin"
"Muscat of Samos Kourtaki Sweet White Wine","","","1861847",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/234577/85dfa9bd359f7c7a3a2fa.png?1527951738","","","","","","Greek Wine Cellars","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Peloponnese Dry White Apelia","","","1028464",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1232505/74b05a5d8baab472695cf.png?1568388713","","","","","","Greek Wine Cellars","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Vodka","","","1506469",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/123964/d0f42ba65fe36dd8850ad.png?1518560576","","","","","","Hammermill","Spirit","","johnsonbrothers","Prestige Beverage Group","United States"
"Crete Idaia Gi Red Dry Wine","","","1590874",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2857907/8aa0551fb0e8ca620a4cc.png?1700728416","","","","","","Idaia Winery","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Crete Thrapsathiri Ocean White Dry Wine","","","1758832",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2857928/3dfd6b5818e6ed38603fd.png?1700728443","","","","","","Idaia Winery","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Crete Vidiano Dry White Wine","","","1243807",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2857952/7fb08cfb592aaccaf8778.png?1700728472","","","","","","Idaia Winery","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Ouzo of Plomari","","","1107401",48,200,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2026790/79afd932bd3940af5c4c3.png?1629305379","","","","","","Isidoros Arvanitis Distillery","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Nemea Agiorgitiko","","","1683378",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/212641/4614dfa8717675204ed87.png?1526307539","","","","","","Kouros","Wine","","johnsonbrothers","Nestor Imports Inc","Greece"
"Patras Rhoditis","","","1491283",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/212640/fcd934c7698aa6c61dbf9.png?1526307521","","","","","","Kouros","Wine","","johnsonbrothers","Nestor Imports Inc","Greece"
"Sterea Ellada Assyrtiko","","","1457889",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/598737/3325bfea74b19c40a33a5.png?1545289158","","","","","","Kouros","Wine","","johnsonbrothers","Nestor Imports Inc","Greece"
"Mavrodaphne of Patras Sweet Red","","","1840686",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1332267/e07d4204fea39380aa429.png?1572853993","","","","","","Kourtaki","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
