"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Vegan Soyrizo and Mixed Vegetable Turnover","TURNOVER",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/8/7821/thumb600x600/2966131408/vegan-breakfast-vegetables-soyrizo-turnover.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/vegan-mixed-vegetables-and-soyrizo-turnover/","A tasty combination of Soyrizo, zucchini, yellow squash, bell peppers, onions and spices hand wrapped in puff pastry dough.",,"{""allergenInfo"":""Allergen info: Wheat, Soy"",""case count"":"""",""categories"":"" New for 2024, Special, Entrée, Vegan/Vegetarian""}"
"Breakfast Turnover","3oz_turnover",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/1/7186/thumb600x600/2408345243/3oz-turnover-egg-mushroom-ham-swiss1.jpg",,"3oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/breakfast-turnover/","A delicious combination of eggs, wild mushrooms, ham and swiss cheese hand wrapped in a puff pastry. Different sizes available.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg"",""case count"":"""",""categories"":"" New for 2024, Puff Pastry, Special""}"
"Breakfast Plantain Foster Empanada","3oz_empanada_banana_foster",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/1/7183/thumb600x600/1446244946/3oz-breakfast-empanada-banana-foster1.jpg",,"3oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/breakfast-banana-foster-empanada/","A delicious combination of plantain, brown sugar and rum wrapped in empanada dough. Different sizes available.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg"",""case count"":"""",""categories"":"" New for 2024, Empanada, Special""}"
"Breakfast Machaca Empanada","2oz_machaca_empanada",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/1/7180/thumb600x600/1109245766/2oz-machaca-empanada1.jpg",,"2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/breakfast-machaca-empanada/","A delicious combination of shredded beef, eggs and pico de gallo wrapped in empanada dough. Different sizes available.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg"",""case count"":"""",""categories"":"" New for 2024, Empanada, Special""}"
"Breakfast Croissante Sandwich","Breakfast_Croissante_Sandwich",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/2/7274/thumb600x600/554733613/croissant-breakfast-sandwich1.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/breakfast-croissante-sandwich/","A delicious buttery Croissante with eggs, ham and swiss cheese.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg, Milk"",""case count"":"""",""categories"":""Special""}"
"Breakfast Crepe","2oz_breakfast_crepe",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/1/7177/thumb600x600/55333175/2oz-breakfast-crepe-smoked-gouda-ham1.jpg",,"2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/breakfast-crepe/","A delicious combination of eggs, smoked gouda, ham and roasted tomatoes hand wrapped in a crepe. Different sizes available.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg"",""case count"":"""",""categories"":""Special""}"
