"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Herb Breaded Artichoke Heart with Goat cheese","01-10000",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5933/thumb600x600/3694289816/Herb_Breaded_Artichoke_Heart_With_Goat_Cheese1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/herb-breaded-artichoke-heart-with-goat-cheese/","Delicious artichoke hearts filled with goat cheese and breaded in mixture of Italian bread crumbs and parmesan cheese",,"{""allergenInfo"":""Allergen info: Wheat, Milk, Soy, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
"Coconut Shrimp Skewers","27-10104",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5925/thumb600x600/4186935528/torpedococonutshrimpskewer2.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/coconut-shrimp-skewers/","16/20 tail on shrimp, marinated in ginger and coconut milk, pulled through a seasoned beer tempura batter, then breaded with 30% panko and 70% sweet coconut threads on a 7″ paddle skewer",,"{""allergenInfo"":""Allergen info: Shell Fish, Nut, Wheat, Soy, Milk, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
"Coconut Shrimp","27-75100",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5924/thumb600x600/2414470505/Coconut_Shrimp2.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/coconut-shrimp/","Butterflied 16/20 tail on shrimp, marinated in ginger and coconut milk, pulled through a seasoned beer tempura batter, then breaded with 30% panko and 70% sweet coconut threads.",,"{""allergenInfo"":""Allergen info: Shell Fish, Nut, Wheat, Soy, Milk, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
"Coconut Breaded Scallops","26-10102",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/9/8/9893/thumb600x600/296264986/Coconut-Breaded-Scallops.png",,"20-30",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/coconut-breaded-scallops/","Fresh large scallops seasoned and breaded in sweet coconut flakes and panko breadcrumbs mixture.",,"{""allergenInfo"":""Allergen info: Wheat, Egg, Soy, Shellfish, Tree Nut"",""case count"":"" 100"",""categories"":""Breaded""}"
"Coconut Breaded Chicken Skewers","02-760005",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5931/thumb600x600/2153393961/coconutchickenskewer3.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/coconut-breaded-chicken-skewers/","Seasoned tenders of chicken lightly battered and hand rolled into mixture of sweet coconut and panko bread crumbs on a 7″ paddle skewer",,"{""allergenInfo"":""Allergen info: Wheat, Nuts, Soy, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
"Coconut Breaded Chicken","01-10330",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5930/thumb600x600/100144603/Coconut_Breaded_Chicken2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/coconut-breaded-chicken/","Seasoned tenders of chicken lightly battered and hand rolled into mixture of sweet coconut and panko bread crumbs",,"{""allergenInfo"":""Allergen info: Wheat, Nuts, Soy, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
"Chili Relleno Croquette","CHILI_RELLENO",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/9/7923/thumb600x600/1374264637/chilli-relleno-croquette.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chili-relleno-croquette/","A tasty combination of eggs, roasted Poblano chili and jack cheese breaded in Panko breadcrumbs.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
"Cherry Pepper Manchego Cheese Popper","POPPER",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/9/7926/thumb600x600/2403794792/breaded-cherry-pepper-manchego-cheese.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/cherry-pepper-manchego-cheese-popper/","Sweet cherry peppers stuffed with Manchego cheese and breaded in Italian breadcrumbs.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Breaded""}"
"Brazilian Coxinha Chicken Croquette","CUXINHA",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/6/7628/thumb600x600/3359988618/Brazilian-Chicken-Croquette-pear-shape-Cuxinha1.png",,"1.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/brazilian-cuxinha-chicken-croquette/","Popular Brazilian street food snack consisting of shredded chicken, red onion, ginger, jalapenos, milk, butter, parsley, lemon zest, lemon juice, turmeric, paprika, cayenne, cumin, garlic and spices. Molded into a teardrop shape and breaded with Panko breadcrumbs.",,"{""allergenInfo"":""Allergen info: Wheat, Egg, Milk"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Breaded""}"
"Beef Corn Dogs","13-10001",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6063/thumb600x600/789992810/Beef_Corn_Dogs1.png",,"1.3oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-corn-dogs/","All beef franks skewered and pulled through a seasoned corn meal batter.",,"{""allergenInfo"":""Allergen info: Wheat, Milk, Egg, Soy"",""case count"":"" 100"",""categories"":""Breaded""}"
"Baked Mussel Croquette","BAKED_MUSSLE",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/9/7929/thumb600x600/707416518/breaded-mussel-croquette.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/baked-mussel-croquette/","A combination of Surimi crab meat, mussels and Eel sauce breaded in Panko breadcrumbs.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg, Shellfish"",""case count"":"" 100"",""categories"":""Breaded""}"
"Andouille Risotto Balls","06-10020",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5935/thumb600x600/3241747964/Andouille_Risotto_Balls1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/andouille-risotto-balls/","Spicy Andouille sausage risotto with parmesan cheese hand rolled in panko bread crumbs",,"{""allergenInfo"":""Allergen info: Wheat, Milk, Soy, Egg"",""case count"":"" 100"",""categories"":""Breaded""}"
