"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Smoked Duck with Orange Compote","32-10213",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6626/thumb600x600/1425806488/Smoked-Duck-with-Orange-Compote.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/smoked-duck-with-orange-compote/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Smoked Duck with Cranberry Mousse","32-10211",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6628/thumb600x600/1843602038/Smoked-Duck-with-Cranberry-Mousse.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/smoked-duck-with-cranberry-mousse/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Shrimp Summer Roll","35-11010",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6630/thumb600x600/89151670/Shrimp-Summer-Roll.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/shrimp-summer-roll/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Shrimp Ceviche","32-10058",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6632/thumb600x600/953206256/Shrimp-Ceviche.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/shrimp-ceviche/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Seared Furikake Jumbo Scallop with Ginger Cream","SFJFGCWONTON",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/8/6878/thumb600x600/2862316463/Seared_Furikake_Jumbo_Scallop_With_Ginger_Cream1.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/seared-furikake-jumbo-scallop-with-ginger-cream-on-wonton/","Made Fresh Daily. Customize to your specifications",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Salami Cornucopia","32-10111",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6634/thumb600x600/4149851227/Salami-Cornucopia.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/salami-cornucopia/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Rosemary and Whole Grain Mustard Crusted Lamb Loin","RWGMCLAMBLOIN",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/8/6881/thumb600x600/2559705866/Rosemarie_Lamb_Loin_With_Wholegrain_Mustard1.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/rosemary-and-whole-grain-mustard-crusted-lamb-loin/","Made Fresh Daily. Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Roasted Vegetable Napoleon","32-11011",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6636/thumb600x600/1418999029/Roasted-Vegetable-Napoleon.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/roasted-vegetable-napoleon/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Roasted Lamb Medallion","32-10019",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6638/thumb600x600/2744327722/Roasted-Lamb-Medallion.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/roasted-lamb-medallion/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Roasted Duck Summer Roll","35-11009",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6640/thumb600x600/3979567827/Roasted-Duck-Summer-Roll.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/roasted-duck-summer-roll/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
