"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Pad Thai Shrimp Lumpia","27-10006",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/9/8/9892/thumb600x600/3331751543/Pad-Thai-Shrimp-Lumpia.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/pad-thai-shrimp-lumpia/","A delicious combination of stir-fried sweet shrimp, glass noodles, eggs, green cabbage, carrots, peanut sauce, Sriracha sauce, green onions, fresh mint, cilantro, and seasonings hand wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Milk, Egg, Soy, Sesame Seeds, Nut, Shellfish"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Lumpia""}"
"Lobster Lumpia","11-10003",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/2/7224/thumb600x600/3628031802/lobster-lumpia1.jpg",,"100/1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/lobster-lumpia/","A blend of diced lobster, carrots, zucchini, yellow squash, celery, onions, cilantro, garlic, soy sauce and spices hand wrapped in our authentic lumpia wrapper",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Shell Fish, Milk, Egg"",""case count"":"""",""categories"":""Lumpia""}"
"Korean Beef and Kimchi Lumpia","11-101001",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/2/7227/thumb600x600/214870892/korean-beef-and-kimchi-lumpia1.jpg",,"100/1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/korean-beef-and-kimchi-lumpia/","Mixture of marinated slow cooked beef, Kimchi and seasonings hand wrapped in our authentic lumpia wrapper",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Fish"",""case count"":"""",""categories"":""Lumpia""}"
"Kalua Pork Lumpia","11-10303",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5987/thumb600x600/673149927/Kalua_Pork_Lumpia1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/kahlua-pork-lumpia/","Slowly roasted, fork shredded tender pork, cabbage, carrots, bell peppers and spices with a subtle smoked flavor hand wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Shell Fish, Wheat, Egg, Soy"",""case count"":"" 100"",""categories"":""Lumpia""}"
"Firecracker Shrimp Lumpia","11-10103",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5995/thumb600x600/2363846667/Firecracker_shrimp_lumpia1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/firecracker-shrimp-lumpia/","Seasoned pieces of shrimp with water chestnuts, boursin cheese, sweet chili sauce, cilantro and Thai seasonings hand wrapped in our authentic lumpia wrapper",,"{""allergenInfo"":""Allergen info: Shell Fish, Wheat, Milk, Soy"",""case count"":"" 100"",""categories"":""Lumpia""}"
"Duck and Vegetable Lumpia","11-10210",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5992/thumb600x600/2871757871/Duck_and_Vegetable_Lumpia1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/duck-and-vegetable-lumpia/","Delicious combination of Duck with carrots, broccoli, cabbage, green onions, cilantro, mint, basil and hoisin sauce hand wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg"",""case count"":"" 100"",""categories"":""Lumpia""}"
"Crab and Mango Lumpia","11-75180A",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/5/7577/thumb600x600/2423753980/Crab-Mango-Lumpia1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/crab-and-mango-lumpia/","A blend of delicious sweet Blue crab meat, mango, cream cheese, cilantro, bell peppers, lime juice and seasonings. Hand wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg, Shell Fish"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Lumpia""}"
"Chicken Cashew Lumpia","11-75180",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5991/thumb600x600/256350585/chicken_cashew_lumpia1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chicken-cashew-lumpia/","A delicious combination of chicken, cashews, Hoisin sauce, ginger and cilantro hand wrapped in our authentic lumpia wrapper",,"{""allergenInfo"":""Allergen info: Wheat, Nuts, Soy, Egg"",""case count"":"" 100"",""categories"":""Lumpia""}"
"Chicken and Vegetable Spring Roll","11-10302",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5990/thumb600x600/684918981/Chicken_And_Vegetable_Lumpia1.png",,"1.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chicken-and-vegetable-lumpia/","A delicious combination of diced chicken, cabbage, carrots, celery, bean threads Vermicelli and asian spices hand wrapped in our authentic spring roll wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Soy"",""case count"":"" 100"",""categories"":""Lumpia""}"
"Buffalo Chicken Lumpia","11-10310",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/2/7233/thumb600x600/2186805486/buffalo-chicken-lumpia1.jpg",,"100/1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/buffalo-chicken-lumpia/","A buffalo style spicy combination of tender chicken breast, cream cheese, Frank’s red hot sauce, celery and garlic hand wrapped in our authentic lumpia wrapper",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg"",""case count"":"""",""categories"":""Lumpia""}"
"Beef Bulgogi Lumpia","21-10100",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/9/8/9891/thumb600x600/4287967802/Beef-Bulgogi-Lumpia.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-bulgogi-lumpia/","Mixture of marinated slow cooked beef, bell peppers, cilantro, soy sauce, sesame oil, ginger, cheddar cheese, Monterey Jack cheese hand wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Milk, Egg, Soy, Sesame Seeds"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Lumpia""}"
"Baja Shrimp Lumpia","11-10203",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/5/7586/thumb600x600/3252397359/Baja-Shrimp-Lumpia1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/baja-shrimp-lumpia/","Marinated diced shrimp combined with cream cheese, jalapenos, cilantro, lime juice, garlic and seasonigs. Hand wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg, Shell Fish"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Lumpia""}"
"Avocado Lumpia","AVOCADO",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/8/7882/thumb600x600/262470560/avocado-lumpia.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/avocado-lumpia/","Avocado, cream cheese, garlic and seasonings wrapped in our authentic lumpia wrapper.",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Milk, Egg"",""case count"":"" 100"",""categories"":""Categories: New for 2024, Lumpia""}"
