"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Vegetable Crepes With Feta Cheese","30-10005",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5907/thumb600x600/3446481007/Vegetable_Crepes_With_Feta_Cheese1.png",,"3oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/vegetable-crepes-with-feta-cheese/","Roasted medley of yellow squash, zucchini, eggplant, bell peppers, onions and garlic mixed with feta cheese and folded into a crepe.",,"{""allergenInfo"":""Allergen info: Wheat, Eggs, Soy, Milk"",""case count"":"" 48"",""categories"":"" Entrée, Vegan/Vegetarian""}"
"Vegan Soyrizo and Mixed Vegetable Turnover","TURNOVER",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/8/7821/thumb600x600/2966131408/vegan-breakfast-vegetables-soyrizo-turnover.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/vegan-mixed-vegetables-and-soyrizo-turnover/","A tasty combination of Soyrizo, zucchini, yellow squash, bell peppers, onions and spices hand wrapped in puff pastry dough.",,"{""allergenInfo"":""Allergen info: Wheat, Soy"",""case count"":"""",""categories"":"" New for 2024, Special, Entrée, Vegan/Vegetarian""}"
"Vegan Eggplant Rollatini 3oz","ROLLATINI",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/5/7543/thumb600x600/73632530/3oz-Eggplant-rollatini1.png",,"3oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/eggplant-rollatini-3oz/","Marinated roasted eggplant slices filled with delicious combination of zucchini, yellow squash, onions, tomatoes, garlic, herbs and seasonings.",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"" 50"",""categories"":"" New for 2024, Gluten Free, Vegan/Vegetarian""}"
"Stuffed Portobello Mushroom Cap with Ratatouille and Goat Cheese","14-75156",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5908/thumb600x600/1464812883/Stuffed_Portobello_Mushroom_Cap_wRatatouilleGoat_Cheese2.png",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/stuffed-portobello-mushroom-cap-with-ratatouille-and-goat-cheese/","A Large roasted portobello mushroom cap filled with a blend of zucchini, yellow squash, eggplant, bell peppers, onions, tomatoes, oregano, thyme and goat cheese",,"{""allergenInfo"":""Allergen info: Wheat, Milk"",""case count"":"""",""categories"":"" Entrée, Vegan/Vegetarian""}"
"Stuffed Bell Peppers","BELL_PEPPERS",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/8/7828/thumb600x600/1462013507/stuffed-peppers.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/stuffed-bell-peppers/","Classic stuffed bell peppers customized with your choice of stuffings.",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"""",""categories"":"" Entrée, Vegan/Vegetarian""}"
"Ratatouille Vegetables in Phyllo","30-10003",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5906/thumb600x600/2289763392/5oz-Ratatouille-vegetable-in-phyllo1.png",,"5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/ratatouille-vegetables-in-phyllo/","Sauteed medley of zucchini, yellow squash, eggplant, bell peppers, onions, garlic, fresh tomatoes and Parmesan Cheese. Hand folded into a phyllo log",,"{""allergenInfo"":""Allergen info: Wheat, Soy"",""case count"":"" 28"",""categories"":"" New for 2024, Entrée, Vegan/Vegetarian""}"
"Portobello Mushroom and Vegetable En Croute","30-10002",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/2/7264/thumb600x600/307198082/portobello-wellington1.jpg",,"15/8oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/portobello-en-croute/","A delicious combination of Portobello mushrooms, bell peppers, onions, zucchini, yellow squash, eggplant, goat cheese, cream cheese and seasonings hand wrapped in a puff pastry",,"{""allergenInfo"":""Allergen info: Wheat, Soy, Egg, Milk"",""case count"":"""",""categories"":"" Vegan/Vegetarian, Wellington""}"
"Parmesan and Ricotta Manicotti Shells","MANICOTTI_SHELLS",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/8/7831/thumb600x600/703940045/breaded-parmesan-ricotta-manicotti-shells.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/parmesan-and-ricotta-manicotti-shells/","Large Manicotti shells stuffed with mixture of spinach, ricotta cheese, parmesan cheese and seasonings hand breaded in italian breadcrumbs.",,"{""allergenInfo"":""Allergen info: Wheat, Egg, Milk, Soy"",""case count"":"""",""categories"":"" New for 2024, Entrée, Vegan/Vegetarian""}"
