description,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Mirepoix is simply a ready-to-use blend of some basic ingredients-carrots, onions, & celery-just about every 
cook uses. Here, these three common ingredients have been washed, peeled, and-most importantly-chopped 
into a ready-to-use size, layered, and packaged in a recyclable, see-through tub. All that prep work¿ done. Just 
think about all the extra time you'll have to focus on your culinary creations (or finishing that long-neglected 
novel) with these ingredients at the ready. Many cooks swear by Mirepoix as the essential start to soups, 
casseroles, and roasting meats. This combo can also be a key player in things like sauces, stuffing, and stir-frys. 

We swear by our price of $2.99 for each 14.5-ounce tub of Trader Joe's Mirepoix. Look for the colorfully 
layered container in our refrigerated produce section.",90741,,14.5 Oz,,Mirepoix,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/90741.png,,,,https://www.traderjoes.com/home/products/pdp/mirepoix-090741,,,,,,,,"{""item_title"":""Mirepoix"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/90741.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/90741.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/90741.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/90741.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/90741.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/90741.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/90741.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Mirepoix\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/90741.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":14.5,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":3.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Dinner Hack"",""Time-pressed""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
,77284,,6 Oz,,Organic Red Butter Lettuce,2.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/77284.png,,,,https://www.traderjoes.com/home/products/pdp/organic-red-butter-lettuce-077284,,,,,,,,"{""item_title"":""Organic Red Butter Lettuce"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/77284.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/77284.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/77284.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/77284.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/77284.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/77284.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/77284.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Organic Red Butter Lettuce\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/77284.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":6,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":2.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Picnic"",""Rain or Shine""],""item_characteristics"":[""Organic""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Growing Area:   
West Coast Stores - California 
Midwest/ Southeast Stores - Michigan 
East Coast Stores - Pennsylvania & Michigan",95585,,1 Each,,Lil' Tiger Stripe Pumpkin,1.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/95585.png,,,,https://www.traderjoes.com/home/products/pdp/lil'-tiger-stripe-pumpkin-095585,,,,,,,,"{""item_title"":""Lil' Tiger Stripe Pumpkin"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/95585.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/95585.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/95585.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/95585.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/95585.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/95585.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/95585.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Lil' Tiger Stripe Pumpkin\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/95585.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":1.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Fall Faves"",""Family Style""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"What it is: The Fall Fantasy pumpkin bins contain the Fairytale (in White and Orange) 
and Cinderella pumpkins.  Fairytale pumpkins sport serious deep ribs, a smooth exterior 
and a sturdy stem.  Cinderella pumpkins have a vivid, red-orange, hard exterior and a 
somewhat flattened shape, with a thick, strong handle.   
  
 
Where it's grown:   
Midwest/ Southeast Stores - Michigan and Ohio  
East Coast Stores - Pennsylvania 

 
 

What do I do with it?: These pumpkins are not only beautiful, but they can be cooked 
in a variety of ways.  They can also be canned or frozen.  Enjoyed baked and use in 
your favorite pie! 
 

 
Why the tasting panel loved it: The Cinderella pumpkins are real eye-catchers!  They 
have a rich, thick flesh that is moist and custard-like with a sweet flavor.  One of their 
favorites for baking!",50097,,1 Each,,Fall Fantasy Pumpkin,7.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/50097.png,,,,https://www.traderjoes.com/home/products/pdp/fall-fantasy-pumpkin-050097,,,,,,,,"{""item_title"":""Fall Fantasy Pumpkin"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/50097.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/50097.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/50097.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/50097.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/50097.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/50097.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/50097.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Fall Fantasy Pumpkins\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/50097.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":7.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Fall Faves"",""Family Style""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Growing Area:   
West Coast Stores - California 
Midwest/ Southeast Stores - Indiana and Illinois 
East Coast Stores - Massachusetts and Pennsylvania",47002,,1 Each,,Orange Pumpkin,0,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/47002.png,,,,https://www.traderjoes.com/home/products/pdp/orange-pumpkin-047002,,,,,,,,"{""item_title"":""Orange Pumpkin"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/47002.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/47002.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/47002.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/47002.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/47002.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/47002.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/47002.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Orange Pumpkins\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/47002.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":0,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Fall Faves"",""Family Style""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
,77630,,18 Oz,,Vegetable Tray,0,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/77630.png,,,,https://www.traderjoes.com/home/products/pdp/vegetable-tray-077630,,,,,,,,"{""item_title"":""Vegetable Tray"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/77630.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/77630.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/77630.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/77630.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/77630.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/77630.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/77630.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Vegetable Tray\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/77630.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":18,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":0,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Cheese Board"",""Effortless Entertaining"",""Finger Food"",""Game Night"",""Picnic""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
,91755,,20 Oz,,Cut Butternut Squash,3.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/91755.png,,,,https://www.traderjoes.com/home/products/pdp/cut-butternut-squash-091755,,,,,,,,"{""item_title"":""Cut Butternut Squash"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/91755.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/91755.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/91755.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/91755.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/91755.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/91755.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/91755.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Cut Butternut Squash\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/91755.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":20,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":3.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Dinner Hack"",""Fall Faves"",""Rain or Shine""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"¿  
 
Growing Area: Grown in California and Washington",95520,,1 Each,,Jumbo Yellow Onions,0.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/95520.png,,,,https://www.traderjoes.com/home/products/pdp/jumbo-yellow-onions-095520,,,,,,,,"{""item_title"":""Jumbo Yellow Onions"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/95520.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/95520.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/95520.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/95520.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/95520.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/95520.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/95520.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Jumbo Yellow Onions\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/95520.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":0.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Yes!""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Watermelons have become such an integral part of the American summertime food scene, it seems that many 
people have it in their heads that these sweet melons are an American creation.  If only we could take credit. 
Alas, the watermelon appears to have originated in Africa's Kalahari Desert, with ancient hieroglyphics placing 
the first recorded harvest in Egypt about 5,000 years ago. While we didn't invent watermelons, we sure can 
enjoy them! 

Trader Joe's Seedless Watermelons are fresh, ripe and ready for eating! What warm weather get-together 
would be complete without the decorative and delicious addition of fresh Watermelon? Slice them into wedges 
or pie-shaped slices; or halve them, hollow out and refill with watermelon balls. 

Here's a little insider information: the secret to great watermelon is all in the thumping and the scratching. 
Huh? That's right, thumping and scratching. When you ""thump"" the melon you should get a hollow sound, and 
the rind should be dull and easy to ""scratch."" Also, be sure to find the yellow ""field spot,"" the place where the 
watermelon rested on the ground, soaking up the sun prior to harvest.

 Still unsure? At Trader Joe's, we'll be happy to do the thumping and scratching for you. Just ask. Trader Joe's 
Watermelons are good-sized and at $2.99 each, a heck of a bargain to get your summer off to a sweet start.",91327,,1 Each,,Seedless Watermelon,5.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20701/91327.png,,,,https://www.traderjoes.com/home/products/pdp/seedless-watermelon-091327,,,,,,,,"{""item_title"":""Seedless Watermelon"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":116,""name"":""Fruits"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20701/91327.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20701/91327.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20701/91327.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20701/91327.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20701/91327.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20701/91327.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20701/91327.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Seedless Watermelon\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20701/91327.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":5.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Family Style"",""Fire Up The Grill"",""Heat Wave"",""Picnic"",""Rain or Shine""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Cantaloupes are members of the cucurbit family of plants (Cucurbitaceae) that 
also includes cucumbers, pumpkins, squashes, gourds, and a long list of 
melons.  They are great in salads, topped with seasoning, or added to dishes. 
 
It is important to wash and scrub cantaloupes before cutting and eating.",20669,,1 Each,,Cantaloupe,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20701/20669.png,,,,https://www.traderjoes.com/home/products/pdp/cantaloupe-020669,,,,,,,,"{""item_title"":""Cantaloupe"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":116,""name"":""Fruits"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20701/20669.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20701/20669.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20701/20669.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20701/20669.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20701/20669.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20701/20669.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20701/20669.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Cantaloupe\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20701/20669.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":3.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Fire Up The Grill"",""Heat Wave"",""Picnic"",""Rise & Shine""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Aptly enough for its emerald-evoking name, Trader Joe's Little Gem Lettuce may just be the new crown jewel 
of our Produce section. The result of cross-breeding between romaine and butter varietals, Little Gem has all 
the crisp, satisfying bite of romaine, with the tenderness and mild, sweet flavor of butter lettuce. This best-of-
both-worlds combo makes it a real rarity among leafy greens-a hidden Gem, if you will-and opens it up to 
a remarkably wide range of uses within the kitchen. As it turns out, a Little Gem goes a long way!

As a salad green, its toothsome texture and delicate flavor interact wonderfully with all kinds of dressings: 
try it with a creamy blue cheese, a light and nimble vinaigrette, or our herby and aromatic Green Goddess 
[sku 59991]. In fact, Little Gem leaves are so fit for holding onto various dressings and sauces, that we also 
recommend using them as a vehicle for appetizer dips, hummus, or tapenades. They're hearty enough to act 
as lettuce cups and wraps for various proteins, and durable enough to be halved and grilled on the barbecue (a 
little char brings out their sweetness even more). Each bag comes with three heads of Lettuce-in other words, 
these Little Gems are one great big value.

Little Gem Lettuce",76869,,1 Each,,Little Gem Lettuce,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20702/76869.png,,,,https://www.traderjoes.com/home/products/pdp/little-gem-lettuce-076869,,,,,,,,"{""item_title"":""Little Gem Lettuce"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":8,""name"":""Food"",""__typename"":""CategoryTree""},{""id"":113,""name"":""Fresh Fruits & Veggies"",""__typename"":""CategoryTree""},{""id"":119,""name"":""Veggies"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m20702/76869.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m20702/76869.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m20702/76869.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m20702/76869.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/76869.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m20702/76869.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m20702/76869.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Little Gem Lettuce\"",\""srcOriginal\"":\""/content/dam/trjo/products/m20702/76869.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":1,""sales_uom_description"":""Each"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":3.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Cut The Mustard"",""Picnic""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
