description,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Towering over Nicaragua's border with Honduras, Cerro Mogotón is an awe-inspiring sight, covered in lush 
mountain forests and winding hiking trails. It's also known for producing some of Nicaragua's finest coffees-
like Trader Joe's Cerro Mogotón Small Lot Coffee. It comes to us from a single family farm situated a little 
more than halfway up the mountain, where the impressive elevation results in full-flavored beans with notes 
of nutty caramel and sweet baked apples. A light roast brew with mild acidity, it makes for an easy-drinking, 
well-rounded cup.

Cerro Mogotón brews beautifully in a drip coffee maker, Chemex, French press, or Moka pot, with a ratio of 
two tablespoons of coffee for each six fluid ounces of water. Enjoy it as a light and flavorful morning cup of 
joe, with or without a warm Apple Cinnamon Bun [sku 77107] or slice of Cinnamon Coffee Cake [sku 94235]. 
If dessert's on your mind, Teeny Tiny Pecan Pies [sku 79121] will accentuate the coffee's toasty caramel notes.

Cerro Mogotón Small Lot Coffee may be big on flavor, but its availability is truly small. Pick up a bag from 
your neighborhood store while supplies last!

Cerro Mogotón Small Lot Coffee",79199,,12 Oz,,Cerro Mogotón Nicaragua Small Lot Coffee,9.99,,,https://www.traderjoes.com/content/dam/trjo/products/m304/79199.png,,,,https://www.traderjoes.com/home/products/pdp/cerro-mogotón-nicaragua-small-lot-coffee-079199,,,,,,,,"{""item_title"":""Cerro Mogotón Nicaragua Small Lot Coffee"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/79199.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/79199.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/79199.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/79199.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/79199.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/79199.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/79199.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Cerro Mogotón Nicaragua Small Lot Coffee\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/79199.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":12,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":9.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""],""item_characteristics"":[""Kosher""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"For the newest addition to our Small Lot Coffee program, we're making a triumphant return to Chiapas, 
the same state in southern Mexico from which our Organic Chiapas Mexico Small Lot Coffee [sku 65505] 
originated. This time, however, we've sourced our coffee from a group of growers within the La Concordia 
region of Chiapas, where the high elevation and oceanic microclimate create optimum conditions for growing 
rich, chocolatey, full-flavored coffees. True to form, each sip of Trader Joe's La Concordia Mexico Small Lot 
Coffee is indeed remarkably rich, deliciously chocolatey, and fabulously full-flavored, with notes of sticky 
caramel and fresh berries throughout.

Much of that is owed to La Concordia's unique environment: once the hand-picked beans are washed and laid 
out to dry in the sun, the humidity makes it necessary for them to dry for a considerably longer time than is 
typical for other coffee-growing regions. This increased contact between the beans and their husks allows the 
flavors within the husks to infuse into the bean, resulting in a fruit-forward cup of Coffee. We recommend 
serving La Concordia with all kinds of breakfast fare: everything from a hearty omelette, to simple eggs and 
toast, to a superbly saucy plate of chilaquiles.

Organic Mexico La Concordia
Small Lot Coffee",78898,,12 Oz,,Organic Mexico La Concordia Small Lot Coffee,9.99,,,https://www.traderjoes.com/content/dam/trjo/products/m304/78898.png,,,,https://www.traderjoes.com/home/products/pdp/organic-mexico-la-concordia-small-lot-coffee-078898,,,,,,,,"{""item_title"":""Organic Mexico La Concordia Small Lot Coffee"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/78898.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/78898.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/78898.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/78898.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/78898.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/78898.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/78898.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Organic Mexico La Concordia Small Lot Coffee\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/78898.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":12,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":9.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""],""item_characteristics"":[""Organic"",""Kosher""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"If you peruse the coffee beverage offerings at your neighborhood Trader Joe's, you'll see that we're big fans of 
cold brew. From bold Black Cold Brew Coffee [sku 56952] to festive Pumpkin Spice Flavored Cold Brew Coffee 
Concentrate [sku 79207], we strive to concoct cold brews that satsify all tastes. If sweet and aromatic is your 
flavor profile jam, you'll become fast friends with Vanilla Cardamom Flavored Cold Brew Coffee.

They say that good things come to those who wait, and this Cold Brew's slow brewing process certainly proves 
the adage to be true. We start with 100% Arabica Coffee beans that are steeped for 12 hours in cold water-this 
extracts the Coffee's flavor without making it bitter. It's then flavored with Vanilla and Cardamom, lending 
sweet, floral, and herbal notes that complement the Coffee's robust profile. Smooth with mild acidity, the final 
product makes for easy drinking-even straight out of the bottle, if you're so inclined. 

Serve it black over ice, or add a splash of milk (or non-dairy beverage) and a bit of sugar to let the flavors really 
sing. By the way-did we mention this Cold Brew comes in a generous 32-fluid-ounce bottle, for about the 
same price as a single serving of comparable drinks at chain Coffee shops? Such a steal won't last long, so grab 
yours while supplies last!

Vanilla Cardamom Flavored 
Cold Brew Coffee",79173,,32 Fl Oz,,Vanilla Cardamom Cold Brew Coffee,5.49,,,https://www.traderjoes.com/content/dam/trjo/products/m304/79173.png,,,,https://www.traderjoes.com/home/products/pdp/vanilla-cardamom-cold-brew-coffee-079173,,,,,,,,"{""item_title"":""Vanilla Cardamom Cold Brew Coffee"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/79173.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/79173.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/79173.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/79173.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/79173.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/79173.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/79173.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Vanilla Cardamom Cold Brew Coffee\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/79173.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":32,""sales_uom_description"":""Fl Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":5.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Backpack Ready"",""Brunch All Day"",""Heat Wave"",""Rise & Shine""],""item_characteristics"":[""Kosher""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"One of the more interesting aspects of coffee is how much its level of roast can affect its flavor. Whereas lighter 
roast coffees tend to have a brighter, crisper, more delicately acidic character to them, dark roasts are bigger, 
bolder, and often quite chocolatey. But did you know that going through a roasting process can also have a 
similar affect on herbal teas? Take Trader Joe's Organic Roasted Herbal Tea, for instance. Made with a blend 
of rich, roasted carob, barley, and chicory, along with a bit of dried fig and date to add a dark, fruity undertone, 
this terrifically toasty and full-flavored tea has a remarkable depth of flavor. So much so, in fact, that it almost 
feels more like a coffee on the palate than an everyday herbal tea, while still remaining naturally caffeine-free.

An excellent choice for anyone who loves the taste of coffee but prefers to avoid caffeine, anyone who likes their 
tea extra strong, or indeed anyone who enjoys unique and full-flavored beverages of all kinds, our Organic 
Roasted Herbal Tea can be served in any situation where coffee would be called for. Sip it slow with a nice 
sweet pastry. Ice it and mix with milk or your favorite non-dairy alternative. Or pair it with any of your favorite 
breakfast options for a long, luxurious, weekend brunch.

Organic Roasted Herbal Tea",75147,,10 Bag,,Organic Roasted Herbal Tea,3.99,,,https://www.traderjoes.com/content/dam/trjo/products/m304/75147.png,,,,https://www.traderjoes.com/home/products/pdp/organic-roasted-herbal-tea-075147,,,,,,,,"{""item_title"":""Organic Roasted Herbal Tea"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/75147.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/75147.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/75147.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/75147.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/75147.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/75147.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/75147.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Organic Roasted Herbal Tea\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/75147.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":10,""sales_uom_description"":""Bag"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":3.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""A Long Finish"",""Alfresco Dining"",""Brunch All Day"",""Desk Drawer"",""Glass Half Full"",""Rain or Shine"",""Rise & Shine""],""item_characteristics"":[""Organic"",""Vegan"",""Kosher""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Are you longing for the cozy flavors of pumpkin spice coffee, but not in the mood for a hot cup of joe? Then 
Trader Joe's Pumpkin Spice Flavored Cold Brew Coffee Concentrate is decidedly for you! 

It starts with the same, beloved characteristics of our perennially popular Cold Brew Coffee Concentrate: 
it's made with 100% Arabica beans that are cold brewed up to 24 hours to highlight the coffee's lush, fruity 
notes. Imbued with a classic Pumpkin Spice blend of cinnamon, ginger, clove, and nutmeg, the base Brew 
is rounded out with a bit of orange peel, resulting in a Coffee that's teeming with Pumpkin Spice flavors in 
every sip!

While we recommend mixing one part Concentrate with two parts water, milk, or non-dairy beverage, the 
beauty of this kosher-certified Pumpkin Spice powerhouse is you can create the beverage of your dreams. 
After preparing in your Coffee vessel of choice, reach for a cup of Nonfat Pumpkin Greek Yogurt [sku 99283] 
or a slice of Cinnamon Coffee Cake [sku 94235] for an extra festive breakfast. You'll find Pumpkin Spice 
Flavored Cold Brew Coffee Concentrate with our shelf-stable coffee offerings, for a limited time. 

Pumpkin Spice Flavored
Cold Brew Coffee Concentrate",79207,,32 Fl Oz,,Pumpkin Spice Cold Brew Coffee Concentrate,8.99,,,https://www.traderjoes.com/content/dam/trjo/products/m304/79207.png,,,,https://www.traderjoes.com/home/products/pdp/pumpkin-spice-cold-brew-coffee-concentrate-079207,,,,,,,,"{""item_title"":""Pumpkin Spice Cold Brew Coffee Concentrate"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/79207.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/79207.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/79207.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/79207.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/79207.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/79207.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/79207.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Pumpkin Spice Cold Brew Coffee Concentrate\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/79207.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":32,""sales_uom_description"":""Fl Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":8.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Backpack Ready"",""Brunch All Day"",""Fall Faves"",""Rise & Shine""],""item_characteristics"":null,""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Situated in the lush, green highlands of West Java, the region of Parahyangan gets its name from an old 
Sundanese word for ""the abode of the gods."" Here, sheltered by the shade of the Perhutani forest, several 
smallholding coffee farmers cultivate some of the richest, most flavorful coffee beans that Indonesia has to 
offer. Our latest limited-release, small lot coffee, Trader Joe's Java of the Gods, comes to us from a collection 
of these farmers, and easily lives up to Parahyangan's name-each strong, full-bodied sip is practically divine.

Semi-sweet, toasty, and marked with notes of cacao, our Java of the Gods has a substantial mouthfeel and 
dark, chocolatey profile that's ideal for serving with decadent desserts and all sorts of breakfast dishes, savory 
and sweet. When paired with a stack of syrupy Belgian Waffles [sku 96967] or toasted, buttered Pancake Bread 
[sku 63303], for instance, its relatively low acidity and semi-bitter edges (resulting from this Java's deep, dark 
roast) will cut through the sweetness, providing a captivating complement. When served alongside a savory 
omelette, breakfast sandwich, or plate of spicy chilaquiles, however, those same qualities will allow the stronger 
flavors from both the coffee and the food to intermingle and reinforce one another. However you pair this Java 
of the Gods, or even if you just plan to sip it solo, be sure to pick up a bag before too long, because supplies are 
decidedly limited.

Java of the Gods
Small Lot Coffee",77924,,12 Oz,,Java of the Gods Small Lot Coffee,9.99,,,https://www.traderjoes.com/content/dam/trjo/products/m304/77924.png,,,,https://www.traderjoes.com/home/products/pdp/java-of-the-gods-small-lot-coffee-077924,,,,,,,,"{""item_title"":""Java of the Gods Small Lot Coffee"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/77924.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/77924.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/77924.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/77924.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/77924.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/77924.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/77924.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Java of the Gods Small Lot Coffee\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/77924.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":12,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":9.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""],""item_characteristics"":[""Kosher""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"It turns out that a long drive, a closed truck, and hot weather are the perfect combination for a truly special 
brew. Enter Trader Joe's Tropical Bahia Brazil Small Lot Coffee!

After harvesting, coffee beans need hot, arid weather to thoroughly dry before roasting. The high growing 
regions of Bahia, Brazil aren't blessed with such conditions, so growers send their beans away to sunnier 
regions-this journey is where the Tropical Bahia Brazil magic happens.

Ripe Arabica coffee beans spend the long drive in a hot, closed truck. These conditions set off a fermentation 
process that, unlike the controlled and monitored process for most coffee, happens naturally and with minimal 
interference. Such spontaneity gives Tropical Bahia Brazil  its unique character. A medium roast results in a 
balanced coffee that boasts layered flavors, notes of sweet fruits, and a touch of acidity.  

Once in our hands, the beans are packed in bags with one-way valves that keep oxygen out-this helps to 
preserve their singular flavor. Brew hot for an interesting morning cup, pair with fruit pastries like Raspberry 
Croissant Carré [sku 77043] and Strawberry & Rhubarb Hand Pies [sku 74290], or enjoy over ice with a splash 
of milk (or a non-dairy alternative) for an afternoon pick-me-up.

Tropical Bahia Brazil is part of our Small Lot Coffee program, which means quantities are truly small. Pick up 
a bag and brew a cup while it's on our shelves! 

Tropical Bahia Brazil 
Small Lot Coffee",78731,,12 Oz,,Tropical Bahia Brazil Small Lot Coffee,7.99,,,https://www.traderjoes.com/content/dam/trjo/products/m304/78731.png,,,,https://www.traderjoes.com/home/products/pdp/tropical-bahia-brazil-small-lot-coffee-078731,,,,,,,,"{""item_title"":""Tropical Bahia Brazil Small Lot Coffee"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/78731.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/78731.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/78731.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/78731.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/78731.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/78731.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/78731.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Tropical Bahia Brazil Small Lot Coffee\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/78731.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":12,""sales_uom_description"":""Oz"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":7.99,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""],""item_characteristics"":[""Kosher""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
"Much like a wine or cheese, the quality of any given tea is highly dependent on where it was harvested. For 
certain teas, however, when it was harvested is just as, if not more, important. For example, during the first 
few weeks of spring, as assamica tea plants in northwestern India begin to mature, their first flush of leaf buds 
end in a distinct, golden tip. These golden-tipped leaves are prized for being richer, sweeter, and even slightly 
higher in caffeine than standard Assam leaves (which are already quite excellent)-and they're exactly what 
you'll find in every box of Trader Joe's Organic Assam Golden Black Tea.

Bold and malty, with a faintly fruity profile, this full-flavored Assam Golden Black Tea is cultivated for us 
using organic practices in India's bountiful Brahmaputra valley, nestled in the state of Assam (from which 
this tea gets its name, in fact). It serves just as well hot or iced, as-is or with a splash of milk or your favorite 
non-dairy creamer. We find that its strong character and notes of toasted rice make it a lovely pairing option 
for breakfast pastries, fresh fruit, or a nice, sharp Cheddar cheese. And just as timing is important to this tea's 
harvest, it's also paramount if you want to pick up a box at your neighborhood Trader Joe's, because supplies of 
this Organic Assam Golden Black Tea are decidedly limited.

Organic Assam Golden
Black Tea",74757,,20 Bag,,Organic Assam Golden Black Tea,5.49,,,https://www.traderjoes.com/content/dam/trjo/products/m304/74757.png,,,,https://www.traderjoes.com/home/products/pdp/organic-assam-golden-black-tea-074757,,,,,,,,"{""item_title"":""Organic Assam Golden Black Tea"",""category_hierarchy"":[{""id"":2,""name"":""Products"",""__typename"":""CategoryTree""},{""id"":182,""name"":""Beverages"",""__typename"":""CategoryTree""},{""id"":194,""name"":""Coffee & Tea"",""__typename"":""CategoryTree""}],""primary_image"":""/content/dam/trjo/products/m304/74757.png"",""primary_image_meta"":{""url"":""/content/dam/trjo/products/m304/74757.png"",""metadata"":""{\""src\"":\""/content/dam/trjo/products/m304/74757.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""srcSet\"":[{\""src\"":\""/content/dam/trjo/products/m304/74757.png/jcr:content/renditions/webp-640.webp\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/74757.png/jcr:content/renditions/webp-1280.webp\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/webp\""},{\""src\"":\""/content/dam/trjo/products/m304/74757.png/jcr:content/renditions/cq5dam.web.640.640\"",\""media\"":\""(max-width: 847px)\"",\""type\"":\""image/png\""},{\""src\"":\""/content/dam/trjo/products/m304/74757.png/jcr:content/renditions/cq5dam.web.1280.1280\"",\""media\"":\""(min-width: 848px)\"",\""type\"":\""image/png\""}],\""alt\"":\""Trader Joe's Organic Assam Golden Black Tea\"",\""srcOriginal\"":\""/content/dam/trjo/products/m304/74757.png\""}"",""__typename"":""ImageWithMeta""},""sales_size"":20,""sales_uom_description"":""Bag"",""price_range"":{""minimum_price"":{""final_price"":{""currency"":""USD"",""value"":5.49,""__typename"":""Money""},""__typename"":""ProductPrice""},""__typename"":""PriceRange""},""fun_tags"":[""Alfresco Dining"",""Brunch All Day"",""Giftable"",""Rise & Shine""],""item_characteristics"":[""Organic""],""__typename"":""SimpleProduct"",""dietaryTags"":"""",""product_variants"":[]}"
