"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","Bakery Tray 9.375X13.313 IN Gold Rectangle Rolled Edge 200/Case","V9L23105","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F6017%2Fprimary%2Fa494f3142c78653e97d70c6a6316faedfe92785e-268x268.webp&w=384&q=75","V9L23105","","","https://www.imperialdade.com/catalog/product-detail/bakery-tray-9-375x13-313-in-gold-rectangle-rolled-edge-200-case-novacart-V9L23105?id=6017","","","","","","Imperial Dade","","{""manufacturerCode"":""V9L23105"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/bakery-tray-9-375x13-313-in-gold-rectangle-rolled-edge-200-case-novacart-V9L23105?id=6017"",""Color:"":""Gold"",""Bakery Supply Product Type:"":""Bakery Tray"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Baking Pans & Trays"",""Aluminum Pan Rim Style:"":""Rolled Edge"",""Length (IN):"":""9.375"",""Product Shape:"":""Rectangle"",""Width (IN):"":""13.313"",""Product Type:"":""Bakery Tray""}"
"","Cake Circle 6 IN Corrugated Paperboard White Mottled Uncoated 500/Case","LWT6","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F82319%2Fprimary%2F9b390e843b9ac4a0860e895960452d50f52f1d03-268x268.webp&w=384&q=75","LWT-6","","","https://www.imperialdade.com/catalog/product-detail/cake-circle-6-in-corrugated-paperboard-white-mottled-uncoated-500-case-menasha%20packaging-LWT-6?id=82319","","","","","","Imperial Dade","","{""manufacturerCode"":""LWT-6"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/cake-circle-6-in-corrugated-paperboard-white-mottled-uncoated-500-case-menasha%20packaging-LWT-6?id=82319"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Corrugated Paperboard"",""Sustainable Product:"":""Yes"",""Color:"":""White"",""Bakery Supply Product Type:"":""Cake Circle"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Cake Boards, Circles & Pads"",""Diameter (IN):"":""6"",""Material Features:"":""Mottled, Uncoated"",""Product Type:"":""Cake Circle""}"
"","Cake Board 14X10 IN Corrugated Paperboard 50/Bundle","1410DW","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F16121%2Fprimary%2F7cdcf029bf518d7b73cf793828bc72b84efaffe4-268x268.webp&w=384&q=75","Z16381-1--","","","https://www.imperialdade.com/catalog/product-detail/cake-board-14x10-in-corrugated-paperboard-50-bundle-vineland%20packaging-Z16381-1--?id=16121","","","","","","Imperial Dade","","{""manufacturerCode"":""Z16381-1--"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/cake-board-14x10-in-corrugated-paperboard-50-bundle-vineland%20packaging-Z16381-1--?id=16121"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Corrugated Paperboard"",""Sustainable Product:"":""Yes"",""Bakery Supply Product Type:"":""Cake Board"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Cake Boards, Circles & Pads"",""Length (IN):"":""14"",""Width (IN):"":""10"",""UPC-12:"":""850000996106"",""Product Type:"":""Cake Board""}"
"","Pie Pan 9.031X1.25 IN Aluminum Round Extra Deep 500/Case","4004HFA","","","00749384992593","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F11033%2Fprimary%2F5d14e777a539557b10931a9debbc2223fca148e7-268x268.webp&w=384&q=75","4004-40-500","","","https://www.imperialdade.com/catalog/product-detail/pie-pan-9-031x1-25-in-aluminum-round-extra-deep-500-case-handi-foil%20of%20america-4004-40-500?id=11033","","","","","","Imperial Dade","","{""manufacturerCode"":""4004-40-500"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/pie-pan-9-031x1-25-in-aluminum-round-extra-deep-500-case-handi-foil%20of%20america-4004-40-500?id=11033"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Aluminum"",""Bakery Supply Product Type:"":""Pie Pan"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Baking Pans & Trays"",""Diameter (IN):"":""9.031"",""Height (IN):"":""1.25"",""Product Depth:"":""Extra Deep"",""Product Shape:"":""Round"",""UPC-12:"":""749384992593"",""Product Type:"":""Pie Pan""}"
"","Number Candle #3 12/Pack","3CANDLE","","","30048419219072","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F48899%2Fprimary%2F654c61d66b0b2a17423def12a492c5383ce01619-268x268.webp&w=384&q=75","309403","","","https://www.imperialdade.com/catalog/product-detail/number-candle-3-12-pack-pfeil%20%26%20holing-309403?id=48899","","","","","","Imperial Dade","","{""manufacturerCode"":""309403"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/number-candle-3-12-pack-pfeil%20%26%20holing-309403?id=48899"",""Bakery Supply Product Type:"":""Number Candle"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Birthday Candles"",""Themes:"":""#3"",""UPC-12:"":""742112372032, 742112394034"",""Product Type:"":""Number Candle""}"
"","Baking Cup 2.5 IN Paper White Fluted 2000/Case","BL10025SP","","","10739196400611","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F12547%2Fprimary%2Fc885378d455010fb88281b92c1c800074077c1ca-268x268.webp&w=384&q=75","BL100-2-1/2SP","","","https://www.imperialdade.com/catalog/product-detail/baking-cup-2-5-in-paper-white-fluted-2000-case-hoffmaster-BL100-2-1%2F2SP?id=12547","","","","","","Imperial Dade","","{""manufacturerCode"":""BL100-2-1/2SP"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/baking-cup-2-5-in-paper-white-fluted-2000-case-hoffmaster-BL100-2-1%2F2SP?id=12547"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""No"",""Material:"":""Paper"",""Sustainable Product:"":""Yes"",""Color:"":""White"",""Bakery Supply Product Type:"":""Baking Cup"",""Sustainable Forestry Initiative (SFI) Certification:"":""True"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Baking Cups & Molds"",""Bakery Supply Product Style:"":""Fluted"",""Foodservice Global Attributes:"":""Kosher"",""Top Diameter (IN):"":""2.5"",""UPC-12:"":""739196400614"",""Product Type:"":""Baking Cup""}"
"","Quiche & Tart Pan Medium (MED) 5 IN Aluminum Round Deep 2000/Case","344-25","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F26640%2Fprimary%2F8cf4996aa9635e3396a47874c782fe6191132242-268x268.webp&w=384&q=75","13440","","","https://www.imperialdade.com/catalog/product-detail/quiche-tart-pan-medium-med-5-in-aluminum-round-deep-2000-case-d%26w%20fine%20pack-13440?id=26640","","","","","","Imperial Dade","","{""manufacturerCode"":""13440"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/quiche-tart-pan-medium-med-5-in-aluminum-round-deep-2000-case-d%26w%20fine%20pack-13440?id=26640"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Aluminum"",""Bakery Supply Product Type:"":""Quiche & Tart Pan"",""ESP Chemical:"":""False"",""UNSPSC:"":""50181709"",""Product Category:"":""Baking Pans & Trays"",""Diameter (IN):"":""5"",""Product Depth:"":""Deep"",""Product Shape:"":""Round"",""Product Size:"":""Medium (MED)"",""UPC-12:"":""097111995516"",""Product Type:"":""Quiche & Tart Pan""}"
"","Candy Box Pad 3.125X3.125 IN Brown White 200/Case","C33PAD","","","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F269817%2Fprimary%2F99bc2f4f5cd3080b15c627bbdd7bab807f0b06c8-268x268.webp&w=384&q=75","C33PAD","","","https://www.imperialdade.com/catalog/product-detail/candy-box-pad-3-125x3-125-in-brown-white-200-case-the%20revere%20group-C33PAD?id=269817","","","","","","Imperial Dade","","{""manufacturerCode"":""C33PAD"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/candy-box-pad-3-125x3-125-in-brown-white-200-case-the%20revere%20group-C33PAD?id=269817"",""Color:"":""Brown, White"",""Bakery Supply Product Type:"":""Candy Box Pad"",""ESP Chemical:"":""False"",""UNSPSC:"":""14120000"",""Ply:"":""3"",""Product Category:"":""Edible Decorations"",""Length (IN):"":""3.125"",""Width (IN):"":""3.125"",""Product Type:"":""Candy Box Pad""}"
"","Essentials Pie Large Sandwich Hinged Container 6 IN RPET Clear Round Deep 300/Case","SLP116","","","00707068007353","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F27852%2Fprimary%2F315693c5f4fe156194958d6caf9a33cd2f3ada2b-268x268.webp&w=384&q=75","SLP116","","","https://www.imperialdade.com/catalog/product-detail/essentials-pie-large-sandwich-hinged-container-6-in-rpet-clear-round-deep-300-case-inline%20plastics-SLP116?id=27852","","","","","","Imperial Dade","","{""manufacturerCode"":""SLP116"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/essentials-pie-large-sandwich-hinged-container-6-in-rpet-clear-round-deep-300-case-inline%20plastics-SLP116?id=27852"",""Compostable:"":""No"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""BPA Free:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Post-Consumer Recycled Polyethylene Terephthalate (RPET)"",""Sustainable Product:"":""Yes"",""Color:"":""Clear"",""Bakery Supply Product Type:"":""Bakery Clamshell & Hinged Container"",""ESP Chemical:"":""False"",""UNSPSC:"":""52151506"",""Product Category:"":""Bakery Boxes & Containers"",""Bakery Supply Product Usage:"":""Pie, Large Sandwich"",""Diameter (IN):"":""6"",""Product Depth:"":""Deep"",""Product Shape:"":""Round"",""UPC-12:"":""707068007353"",""Product Type:"":""Bakery Clamshell & Hinged Container""}"
"","Flat Donut Box 6 CT Paperboard 150/Case","IC17336","","6 CT","","","","","https://www.imperialdade.com/_next/image?url=https%3A%2F%2Fs3.amazonaws.com%2Fimperialdade.com%2Fapps%2Fcatalog%2Fdigital-assets%2F92816%2Fprimary%2F285d4365642758cc1edbb8a765bbc4569f1f2967-268x268.webp&w=384&q=75","17336","","","https://www.imperialdade.com/catalog/product-detail/flat-donut-box-6-ct-paperboard-150-case-indiana%20carton-17336?id=92816","","","","","","Imperial Dade","","{""manufacturerCode"":""17336"",""productUrl"":""https://www.imperialdade.com/catalog/product-detail/flat-donut-box-6-ct-paperboard-150-case-indiana%20carton-17336?id=92816"",""Compostable:"":""Commercially Compostable"",""Rapidly Renewable Resource:"":""No"",""No PFAS Added:"":""True"",""Recyclable:"":""Recyclable In Most Areas"",""Material:"":""Paperboard"",""Sustainable Product:"":""Yes"",""Number of Compartments:"":""1"",""Bakery Supply Product Type:"":""Bakery Box"",""ESP Chemical:"":""False"",""UNSPSC:"":""52151506"",""Product Category:"":""Bakery Boxes & Containers"",""Bakery Supply Product Usage:"":""Flat Donut"",""Product Type:"":""Bakery Box""}"
