"description","sku","pack","size","gtin","name","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level_1","level_2","level_3","manufacturer_name","distributor_name","unit_price","extra_data"
"N/A"," 59638A","","24/ 50 PC","","SUSHI TRAY 0.8F LID BK","","","","https://ecatalog.wismettacusa.com/upload/img/m/76752629766e37983981fc8.61047310.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=118386&branch=LOS","N/A","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 59638A"",""packSize"":""24/ 50 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/76752629766e37983981fc8.61047310.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=118386&branch=LOS""}"
"L x W x H =  186mm x 132mm x 20mm  (7.3"" x 5.2"" x 0.8""). 	Heat Resitant: No."," 59639","","20/ 50 PC","","SUSHI TRAY 1.0B BLACK BODY SPI","","","","https://ecatalog.wismettacusa.com/upload/img/m/16694222395b522cf18a6519.72740275.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3875&branch=LOS","SPI","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 59639"",""packSize"":""20/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410596392"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/16694222395b522cf18a6519.72740275.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3875&branch=LOS""}"
"L x W x H =  190mm x 136mm x 31mm  (7.5"" x 5.4"" x 1.2""). 	Heat Resitant: No."," 59640","","20/ 50 PC","","SUSHI TRAY 1.0F LID SPI","","","","https://ecatalog.wismettacusa.com/upload/img/m/2599848865b5228f8a5ee56.21666971.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3876&branch=LOS","SPI","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 59640"",""packSize"":""20/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410596408"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/2599848865b5228f8a5ee56.21666971.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3876&branch=LOS""}"
"L x W x H =  213mm x 133mm x 20mm  (8.4"" x 5.2"" x 0.8""). 	Heat Resitant: No."," 59641","","16/ 50 PC","","SUSHI TRAY 1.5B BLACK BODY SPI","","","","https://ecatalog.wismettacusa.com/upload/img/m/8466740395c5b6456e04882.18471423.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3867&branch=LOS","SPI","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 59641"",""packSize"":""16/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410596415"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/8466740395c5b6456e04882.18471423.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3867&branch=LOS""}"
"N/A"," 54168","","40/ 0.11 LB","","BUCKET OPENER MILKY WHITE SK","","","","https://ecatalog.wismettacusa.com/upload/img/m/171157789267094dc1e83c62.04718102.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93977&branch=LOS","SK","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54168"",""packSize"":""40/ 0.11 LB"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/171157789267094dc1e83c62.04718102.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93977&branch=LOS""}"
"N/A"," 54235","","1 EA","","MAKI MAKER ASA190A AUTEC","","","","https://ecatalog.wismettacusa.com/upload/img/m/8789415076139aad76d4a74.83082268.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93081&branch=LOS","AUTEC","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54235"",""packSize"":""1 EA"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/8789415076139aad76d4a74.83082268.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93081&branch=LOS""}"
"N/A"," 54236","","1 EA","","NIGIRI MACHINE ASM410A AUTEC","","","","https://ecatalog.wismettacusa.com/upload/img/m/6423372216139ac501c00b8.43183651.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93082&branch=LOS","AUTEC","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54236"",""packSize"":""1 EA"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/6423372216139ac501c00b8.43183651.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93082&branch=LOS""}"
"N/A"," 54237","","1 EA","","ONIGIRI MACHINE ASM545A AUTEC","","","","https://ecatalog.wismettacusa.com/upload/img/m/7965058976139ac69cee275.37796714.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93083&branch=LOS","AUTEC","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54237"",""packSize"":""1 EA"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/7965058976139ac69cee275.37796714.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93083&branch=LOS""}"
"N/A"," 54238","","1 EA","","SHARI MIXER ASM730A AUTEC","","","","https://ecatalog.wismettacusa.com/upload/img/m/6926615316139ac84dd6711.21764591.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93084&branch=LOS","AUTEC","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54238"",""packSize"":""1 EA"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/6926615316139ac84dd6711.21764591.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93084&branch=LOS""}"
"N/A"," 54271","","20/ 50 SET","","TOGO SET CHOPSTICK/RENGE/FORK/NAPKIN","","","","https://ecatalog.wismettacusa.com/upload/img/m/1949199716716c50a9aff96.27783981.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=99506&branch=LOS","SK","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54271"",""packSize"":""20/ 50 SET"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1949199716716c50a9aff96.27783981.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=99506&branch=LOS""}"
